en,ngiemboon
can,jʉʼ
do by,ḿbá
arse,jʉʼ
beauty,jÿó
place,jʉʼ
forge,fàʼ
tire,kwò
scale,káŋ
blot,lǎg
faeces,leŋ
solid food,kǔʼ
flavour,lém
peeling,kùb
small-scale,kʉ́
gob,gem
slur,lǎg
go bad,lɔ̀
figure out,fàʼ
yap,gem
mouth,kùb
suppose,ḿbá
spot,lǎg
salmagundi,cùb
nail,lóŋ
icky,lʉ̌
gustatory perception,gyě
mishandle,éfa
nutrient,kǔʼ
yarn,éfá
Pansa,ffó
nose candy,éfa
spirit,lém
comparing,làa
sp. West African yam,cúa
prime,lùɔ
blower,fàa
pipe up,káb
keister,jʉʼ
pass water,lǎg
arm,fʉ́
base,kwò
malady,guɔ
make,lǎg
plump,lɔ̀
then,mbà
recognise,lǎg
run,lɔ̀
pass around,ésa
impairment,fʉ̀
shedding,kùb
Billie Jean King,fùɔ
snow,éfa
bountiful,máa
that one there,gẅi
mold,fàʼ
texture,mbaŋ
draw near,éfúa
brace,kɔ̌ʼ
one who re-records,mbàa
boasting,éfáŋ
fraction,éfag
locomote,gʉ̀a
vex,lekà
bar-breasted mousebird,fʉ̀a
Lie,fèbe
nonparallel,mbàʼ
bunko game,ésɔb
overlook,ésáʼ
ball,mâsî
backing,lʉ̀ʼ
natural language,lʉ́m
fart,ésso
wassail,ésẅí
constrain,ésem
killjoy,mbàʼ
Deutschmark,liŋé
indulgence,gèbe
nurture,ésɔʼ
Irish potato,matě
go mouldy,éfom
swallow,ésẅí
sight,cwóŋ
measurement,fʉ̀ʼ
bed strut,mbéŋ
chain reactor,cwóŋ
coin bank,mbâŋ
George Herbert Walker Bush,legǐ
screening,ésẅe
large piece of wood,kúmo
spoilsport,mbàʼ
whirl,ḿbag
give thanks,ésíe
transversal,ḿbáŋ
sinning,éfʉa
world,agûb
sustenance,lʉ̀ʼ
control,ésíɛ
watershed,ḿbag
tomfoolery,gèbe
fill up,éfóm
near,éfóm
turn over,éfag
cold shoulder,ésyé
block out,éshu
finis,éfóm
open wide,éfʉa
wash drawing,ésɔg
truthful,kwàʼ
judiciary,mbâŋ
houseclean,kwàʼ
grime,fùbe
straight,kwàʼ
short,leen
be long,ésag
bit,éfag
ontogenesis,gèʼe
clump,mâsî
orb,mâsî
miraculous food,mánà
back,ésẅe
lunch,ḿbág
discernment,kɔ̂d
canvass,ésẅi
admittedly,kwàʼ
breast,legù
gloaming,lepí
sp. squirrel,lʉ̀ŋ
fold one’s hands,ḿbáʼ
dresser,kʉ̌b
settle,lepí
pull in,ésiŋ
afford,ésiɛ
bargain,ésoŋ
footprint,gẅǐɛ
scent,fʉ̌ŋ
antic,kwàŋ
chaparral,mbàʼ
hogwash,lʉ̀ʉ
lift,ésɔʼ
break,gʉ̀a
kind,lʉ̀a
tone,gẅǐɛ
collection,cùbo
pic,fùbe
grindstone,lùŋo
empty,gǒon
already,kěen
saving,lèʼe
encompass,ésẅe
examine,ésẅi
collecting,cùbo
track,ḿbáŋ
stick,lekà
massage,ésiŋ
last,éfóm
acclivity,éfúʼ
camber,mbâŋ
Mary Jane,éshú
sting,lekà
notice,liŋé
bunk,lʉ̀ʉ
play,éfaʼ
drug,jÿòŋ
George H.W. Bush,legǐ
pass,gʉ̀a
disperse,ésaŋ
vacuous,gǒon
none,lagá
strain,ésem
prole,fàʼa
glide path,éfúa
collar,mbaŋ
dominance,ésíɛ
indolence,jwóŋ
put in,ésɔb
live,gʉ̀a
musket ball,mâsî
cash in one's chips,éfóm
coast,ésye
prongy,éfag
process,éfaʼ
smell out,ésíg
mob,cwóŋ
go,gʉ̀a
stuffy,éfóm
ironic,jùmo
forked,éfag
liquidator,fÿɛ́
meet,éssó
spill,lepí
nab,mbaŋ
crabby,ḿbáŋ
origin,lefǒ
estrus,ḿbáb
verify,ésíɛ
guano bat,kwóŋ
judging,kɔ̂d
disguise,éshu
disassemble,éfʉa
levy,ésɔʼ
mould,éfaʼ
locoweed,éshú
churn,éfúʼ
go about,éfúa
moulder,éfom
insensate,fÿág
wrap up,ésẅe
grumpy,ḿbáŋ
timber,lìŋe
delude,ésyé
lose weight,lòŋo
start,gʉ̀a
reprint,éfag
run,éfaʼ
beat up,ésem
concubinage,gÿɛ́
crotch hair,mbàʼ
peg,mbaŋ
deplumate,ésiŋ
run low,gʉ̀a
peel,éfiŋ
dust,ésaŋ
revolt,ḿbaʼ
cut back,ésyé
clean-living,kwàʼ
spile,cwóŋ
cacography,éfoŋ
distinguish,liŋé
spread out,ésaŋ
amount,fʉ̀ʼ
absolutely nothing,kěkě
bunk,éfom
brag,éfáŋ
German mark,liŋé
hybridisation,ḿbáŋ
confidential information,fèfà
fling,ḿbag
endure,gʉ̀a
check,ésíɛ
quip,ḿbag
deliberate,ésáŋ
prove,éfúʼ
ecdysis,ésẅɛ
picture show,fùbe
picture,làŋa
stick around,lekà
flatus,ésso
divergence,kúbe
bar,fʉ̀ʼ
dictation,ésáʼ
going,gʉ̀a
score,liŋé
beat,fʉ̀ʼ
throw in,ésɔb
reefer,lekà
instant,fʉ̀ʼ
luncheon,ḿbág
annual brachiaria,gáʼa
interject,ésɔb
fall apart,éfag
going away,gʉ̀a
art gallery,lemù
quote,ésag
betise,gèbe
enumerate,ésáŋ
swear,mbâŋ
drop,lʉ́ŋ
malarky,fèfà
stifle,éfóm
at that place,jʉʼɛ
out-of-doors,ésiɛ
expire,gʉ̀a
put up,ésɔʼ
part,ḿbag
deceive,ésyé
lead on,ésyé
genial,lʉ̀a
task,ésáʼ
act upon,éfaʼ
thread,fʉ̌ŋ
split,ḿbag
public place,gyɛ̌
jape,kwàŋ
capitulation,lepí
engraft,legǐ
abide,éssó
castrated goat,fÿɛ̀
overdraw,éfʉʼ
procession,éfúʼ
imbibe,ésẅí
pull down,éfʉa
break the engagement,ésaŋ
swing out,lʉ́ŋ
conjure up,ésɔʼ
differentiate,éfag
departure,kúbe
dismember,ésiɛ
span,ḿbáŋ
green,lyág
thinned,ésyé
k. disease,hége
slenderize,lòŋo
bull's eye,liŋé
spring up,éfúʼ
pile up to count,ḿbaʼ
ancestry,lefǒ
imbecility,gèbe
upriver,kwóŋ
whang,kwɔb
surface,éfúʼ
dais,kwòŋ
there,jʉʼɛ
deplume,ésiɛ
delude,ḿbab
dirtiness,fème
spate,cwóŋ
footmark,gẅǐɛ
formal,mâsî
root for,ésiŋ
uncontaminating,kwàʼ
touchstone,éfʉʼ
pluck,ésiɛ
mother of twins,mánè
depart,gʉ̀a
dry out,jùmo
glue,lyɛ̀
lose,éssó
go down on,ésẅí
chap,ḿbag
slim,lòŋo
agglomerate,cwóŋ
good turn,éfag
closelipped,éfóm
commit,ésiŋ
nonplus,lekà
trespasser,mbǎʼ
twist,éfag
drop the ball,éfʉa
cut into several piles,ésab
rebel,éfúʼ
decrease,lepí
trust,mbâŋ
label,liŋé
forge,éfaʼ
nail,mbaŋ
sling,lápà
promote,ésɔʼ
call down,ésɔʼ
strip,ésẅɛ
ascendancy,ésíɛ
blanket,ésẅe
hold up,lʉ̀ʼ
split,ésiɛ
Gospel According to Mark,liŋé
embezzle,ḿbáŋ
bread and butter,lʉ̀ʼ
masquerade party,éshu
farting,ésso
lie down,ésiŋ
biramous,éfag
sustain,lʉ̀ʼ
oestrus,ḿbáb
cross,ésẅe
shinny,éfiŋ
proceed,gʉ̀a
decease,gʉ̀a
lie,fèbe
finish,éfóm
cabbage,éshú
pace,gẅǐɛ
George H.W. Bush,mbàʼ
misfire,éfée
genuine,kwàʼ
ill-use,gẅǐɛ
good sense,ésíg
decomposition,lʉ̀ʉ
endorse,lʉ̀ʼ
sentience,ésíg
make clean,kwàʼ
flimsy,lòŋo
neat,kwàʼ
soaring,ésye
come,lepí
bike,kwáŋ
deceive,ḿbab
Deutsche Mark,liŋé
rotting,lʉ̀ʉ
Cross,ḿbáŋ
turn off,ésyé
lead on,ḿbab
think of doing with determination,ḿbab
lie down,fèbe
close down,éfóm
raise,éfúʼ
change state,éfag
come up,éfúʼ
subscribe,lʉ̀ʼ
give,ésiɛ
melanise,ésíŋ
value,éfʉʼ
pull out,ésaʼ
bruise,fʉ̌ŋ
bourgeon,ésáʼ
Bush,mbàʼ
bad-tempered,ḿbáŋ
workplace,éfaʼ
separate,éfag
scratch,éfoŋ
sneak in,ésẅi
malversate,ḿbáŋ
successive,mbàʼ
dilute,ésiŋ
terrace,mbâŋ
rostrum,kwòŋ
redden,ḿbaŋ
loge,kɔ́b
puzzle,lekà
snitcher,fóon
fold,éfóm
farm,ésɔʼ
sally,ḿbag
master,ésíɛ
assure,ésíɛ
source,lefǒ
bicycle,kwáŋ
deviate,ésaŋ
numeration,ésáŋ
crown of thorns,ḿbáŋ
declivity,lepí
blazing,ḿbáb
warmth,ḿbáb
hint,fèfà
centre,mbab
pass judgment,ésáʼ
compensate,ḿbée
missive,kàte
slough,ésẅɛ
dismantle,éfʉa
dirty money,kíbà
traverse,ḿbáŋ
promise,lèʼe
play,éfag
tactile property,ésíg
buy the farm,éfóm
photographic film,fùbe
modesty,lème
passion,ḿbáb
canary yellow,fóon
mold,éfaʼ
gap,ḿbag
lawful,kwàʼ
prove,ésɔʼ
scrape,éfiŋ
work bench,mbâŋ
chunk,mâsî
hole,gǒon
waste,éfom
put less oil on the food,éfɔb
natural covering,ésẅe
fille,éfée
boil,éfúʼ
autumn,lepí
fate,lezǐ
fairly,kwàʼ
closing curtain,éfóm
belong,gʉ̀a
probe,ésẅi
true,kwàʼ
closing,éfóm
endeavor,ésem
“Aayi”,Aayi
drop dead,gʉ̀a
twist,ésiŋ
granulate,mbaŋ
grease,fòbe
tax,ésáʼ
see,ésíɛ
meander,fʉ̌ŋ
guess,ésáʼ
piece of work,éfaʼ
imbed,legǐ
commemorate,liŋé
dig into,ésẅi
masquerade,éshu
underpin,lʉ̀ʼ
unfeigned,kwàʼ
overlay,ésẅe
teetotal,jùbe
precipitate,lepí
galvanic pile,cwóŋ
gag,éfóm
exasperate,ésẅi
top-notch,ḿbag
workbench,mbâŋ
art gallery,kɔ̀ʼ
choking coil,éfóm
furtive,éshú
veranda,lemù
shed,ésẅɛ
bite,ésɔb
assailable,ésiɛ
dry,jùbe
cut across,ésẅe
rightful,kwàʼ
fool,liŋé
enumeration,ésáŋ
stone's throw,gẅǐɛ
golf stroke,lʉ́ŋ
swipe,éshú
aggravate,ésẅi
check off,liŋé
accompaniment,lʉ̀ʼ
unripened,lyág
enkindle,ésɔʼ
picket,ésɔb
make an effort,ésem
pinch,éshú
sp. beetle,fɔ̀b
librate,éfʉʼ
blowup,kʉ̀e
wet blanket,mbàʼ
signified,ésíg
dysphasia,lèbe
snitcher,éshú
upgrade,ésɔʼ
shine,lepí
smash,kwɔb
lookout,ésɔb
sneaker,fóon
ail,láyè
foil,ḿbáŋ
idle words,fèfà
slue,ésyé
unclothe,ésẅɛ
confirm,lʉ̀ʼ
mask,éshu
defect,lɔ̌ʼ
Here,lɔɔn
letter of the alphabet,kàte
second-hand clothes,cʉ̀ʼ
scribble,éfoŋ
croak,gʉ̀a
thin out,ésyé
name,ésag
on that point,jʉʼʉ
come out,làŋa
loot,kíbà
open air,ésiɛ
putrefaction,lʉ̀ʉ
stool pigeon,éshú
be funny,ḿbée
climb,ésɔʼ
binge,ésiɛ
dig,gǒon
picture,fòbe
befoulment,lème
picture gallery,kɔ̀ʼ
goof,éfʉa
transplantation,ésɔb
divide,ḿbag
attract,ésiŋ
reduce,ésyé
act,éfag
shrub,mbàʼ
pose,lekà
smoke,éshú
elongate,ésiŋ
minute,fʉ̀ʼ
jazz,fèfà
house painting,làŋa
parentage,lefǒ
hide,ésẅe
bring,éfaʼ
launder,ésɔg
financial support,lʉ̀ʼ
fuddle,ésẅí
thither,jʉʼʉ
evaluate,fʉ̀ʼ
overture,éfúa
core out,gǒon
suckle,ésẅí
sound of frying,cÿâʼ
shrub,legǐ
ascendency,ésíɛ
insure,ésíɛ
stomach,lʉ̀ʼ
flex,éfag
put up,lʉ̀ʼ
testis,mâsî
all of a sudden,leen
batch,cwóŋ
compensate,ésẅe
testicle,mâsî
charge,ésiɛ
mo,fʉ̀ʼ
debate,ésáŋ
choke off,éfóm
sensory faculty,ésíg
watchband,kwáŋ
wristband,kwáŋ
couplet,kɔ̌ʼ
be cold,ésẅé
boozing,ésẅí
exacerbate,ésẅi
lave,ésɔg
apprehend,mbaŋ
beginning,lefǒ
ramify,éfag
wage hike,éfúʼ
stomp,kwòŋ
pectus,kʉ̌b
ingrain,mbaŋ
weakened,ésyé
raise,ésɔʼ
cover version,ésẅe
cover up,ésẅe
press,éfʉʼ
tip,fèfà
purloin,éshú
foolishness,gèbe
adulterate,ésiŋ
suck up,ésẅí
draw up,ésiŋ
rupture,ésiɛ
ban,fʉ̀ŋ
strike off,liŋé
drop,éfée
grouchy,ḿbáŋ
dampen,éfóm
open,ésiɛ
President George W. Bush,legǐ
heating,ḿbáb
level out,ḿbab
covering fire,ésẅe
worker,fàʼa
tightlipped,éfóm
abstract,éshú
musical accompaniment,lʉ̀ʼ
nitty-gritty,mbab
heap,cwóŋ
hotel,gutê
crevice,ḿbag
bank building,mbâŋ
fork-like,éfag
sneaker,éshú
vacillation,lʉ́ŋ
accrue,lepí
clay sculpture,fòmo
fault,fɔ̂d
orchis,mâsî
undercut,ésyé
crimson,ḿbaŋ
lavation,ésɔg
inception,lefǒ
dyad,kɔ̌ʼ
clean,kwàʼ
unresolved,ésiɛ
inwardness,mbab
wander,fèfà
patsy,liŋé
bench,mbâŋ
carve up,éfag
evaluator,ésáʼ
strip down,ésẅɛ
internet,gaŋá
grease,fùbe
jam,cwóŋ
crop,éfaʼ
perplex,lekà
stick to,lekà
defend,lʉ̀ʼ
sort,lʉ̀a
casket,kʉ̌b
jurist,ésáʼ
see to it,ésíɛ
emperor moth,kásà
young lady,éfée
disrobe,ésẅɛ
divest,ésẅɛ
unobjectionable,kwàʼ
complete,mbaŋ
geld,ésyé
teetotal,jùmo
line,lefǒ
Saame,mbàa
clean house,kwàʼ
stretchiness,ésiŋ
fart,fèfà
paste,lyɛ̀
prevarication,fèbe
coupling,kɔ̌ʼ
pay off,ḿbée
mature,ḿbaŋ
overleap,éfée
evoke,ésɔʼ
perish,gʉ̀a
fink,fóon
disunite,éfag
branched,éfag
fussy,ḿbáŋ
grain,mbaŋ
body of work,éfaʼ
overt,ésiɛ
intersect,ḿbáŋ
wrench,ésiŋ
wind,fʉ̌ŋ
alliance,kʉ̀a
serial,mbàʼ
fermenting,ḿbág
documentation,lʉ̀ʼ
lift,fèfà
moulting,ésẅɛ
filth,fùbe
twine,fèfà
priest,fálà
do drugs,lɔ̀b
loose oneself,ésẅe
gash,ésyé
rise up,éfúʼ
motion-picture show,fòbe
shut,éfóm
wet-nurse,ésẅí
stigmatize,liŋé
check,ḿbag
footfall,gẅǐɛ
growing,gèʼe
bureau,kʉ̌b
development,agáʼ
pluck,ésiŋ
judgment,kɔ̂d
mastery,ésíɛ
canary,fóon
punctuate,liŋé
transgress,éfʉa
chest,kʉ̌b
instruction,ésáʼ
blaze away,ḿbáb
molder,éfom
exercise,éfaʼ
in that location,jʉʼʉ
public,agûb
unaired,éfóm
true up,kwàʼ
pronounce,ésáʼ
differentiate,liŋé
peel,ésẅɛ
lot,cwóŋ
clamber,éfiŋ
yoke,kɔ̌ʼ
gut,letú
puzzle out,éfaʼ
picture,fùbe
transplanting,ésɔb
turn up,làŋa
shoot,ésɔb
set,legǐ
blush,ḿbaŋ
elevate,ésɔʼ
veranda,kɔ̀ʼ
hoist,fʉ̌ŋ
survive,gʉ̀a
keep going,lʉ̀ʼ
deposit,mbâŋ
track,ésyé
rationalize,ésyé
hike,ésɔʼ
pass over,ésẅe
cut-in,ésẅi
fizz,éfuʼ
trick,kwàŋ
incubate,ésẅe
measuring stick,éfʉʼ
wash off,ésɔg
cutting,ésyé
swing,lʉ́ŋ
cartridge,lùŋo
extract,ésiŋ
calculate,ésáŋ
depend,ésáŋ
President Bush,legǐ
funnel shape,jʉ́a
reward,ḿbaʼ
tumble,lepí
search for a pretext,ḿbáʼ
pop off,éfóm
fermentation,ḿbág
tight,éfóm
Saami,mbàa
airfoil,làŋa
heave,ésɔʼ
make out,ésyé
alignment,kʉ̀a
catapult,lápà
profile,gwǒŋ
be bushy,éfúʼ
malarkey,fèfà
penny-pinching,éfóm
bush-league,legǐ
pass away,gʉ̀a
earnings,ḿbée
concealment,ésẅe
immature,lyág
injure,fʉ̌ŋ
snug,éfóm
caper,kwàŋ
juiceless,jùbe
mastery,ésáʼ
trough,lepí
supporting,lʉ̀ʼ
molt,ésẅɛ
net,gaŋá
Lapplander,mbàa
cross,ḿbáŋ
goodbye game,làʼa
A-one,ḿbag
pale,ésɔb
ontogenesis,agáʼ
lump,mâsî
dresser,legù
poll,ésẅi
sinfulness,éfʉa
be tight,ésem
approach,éfúa
wry,jùbe
steer,fèfà
get loose,ésẅe
sloth,jwóŋ
hold,lʉ̀ʼ
continue,ésẅe
be strange,ḿbée
prowler,éshú
constitute,legǐ
fink,éshú
snarf,éshú
scavenge,kwàʼ
mourning band,éshú
worsen,ésẅi
shin,éfiŋ
metre,fʉ̀ʼ
measuring rod,fʉ̀ʼ
plow,ésẅe
blend,gʉ̀a
atomic pile,cwóŋ
do work,éfaʼ
economic system,lèʼe
feel,ésíg
very red,gʉ́m
developing,agáʼ
coalition,kʉ̀a
revenue enhancement,ésáʼ
rise,ésɔʼ
number,éfag
patronage,lʉ̀ʼ
form bubbles,éfuʼ
passel,cwóŋ
break away,éfag
disinvest,ésẅɛ
motion picture,fùbe
pull,ésiɛ
film,fòbe
injury,fʉ̌ŋ
wage hike,ésɔʼ
magnify,éfʉʼ
doer,fàʼa
canary,éshú
piling,cwóŋ
approach shot,éfúa
proscription,fʉ̀ŋ
back,lʉ̀ʼ
marijuana cigarette,lekà
rising,éfúʼ
good smells,jʉŋe
glare,ḿbáb
wander,fʉ̌ŋ
conk,éfóm
note,liŋé
crapulence,ésẅí
potable,ésẅí
drive,ḿbaʼ
hit strongly,ésem
devolve,lepí
scattering,ésaŋ
pretermit,éfée
approach path,éfúa
insect bite,ésɔb
push,mbàʼ
mother wit,ésíg
crop,ésyé
keep the rain from falling,ḿbaʼ
dead,leen
stick out,lʉ̀ʼ
very bitter,cʉ̂ʼ
in series,mbàʼ
gelded,ésyé
take clothes off,ésẅɛ
originate,éfúʼ
write out,ésyé
fall down,lepí
Trygve Lie,fèbe
assessment,kɔ̂d
roll,fèfà
sum,mbab
interloper,mbǎʼ
disport,ésaŋ
Lapp,mbàa
die,éfóm
drift,kɔ̀ʼ
rap,kwɔb
hide,éfiŋ
category,lʉ̀a
cast,fòmo
uncleanness,fème
rise,làŋa
mark,liŋé
quantify,éfʉʼ
call on,éfag
clog up,éfóm
cinema,fùbe
swing music,lʉ́ŋ
hybridise,ḿbáŋ
peals of laughter,kwâa
triangular bandage,lápà
produce,gùmo
crack cocaine,ḿbag
nigrify,ésíŋ
treat,ésẅe
big bucks,cwóŋ
frigid,fÿág
put in,ésẅi
agitation,ḿbág
winding,fèfà
grunge,fòbe
span,kɔ̌ʼ
dirt,fòbe
trend,ésyé
mint,cwóŋ
growth,gèʼe
stack,cwóŋ
gallery,kɔ̀ʼ
cumulus,cwóŋ
serial publication,mbàʼ
break wind,ésso
timbre,lìŋe
stupidity,gèbe
sour,éfaʼ
salute,ésẅí
rationalise,ésyé
backup,lʉ̀ʼ
come in,ésɔb
crook,éfag
Trygve Halvden Lie,fèbe
valuate,fʉ̀ʼ
edit out,ésyé
badge,mága
tighten up,ésem
airless,éfóm
ontogeny,gèʼe
of a sudden,leen
cut across,ḿbáŋ
go,éfaʼ
lineage,lefǒ
work,ḿbág
substance,mbab
thin,ésyé
dwell,fèbe
sort,éfag
go bad,gʉ̀a
smuttiness,fème
laundry,ésɔg
nigh,éfóm
digression,gáte
blacken,ésíŋ
tuck,ésẅi
take down,éfʉa
bunco game,ésɔb
on that point,jʉʼɛ
kick the bucket,gʉ̀a
hollow,gǒon
clear,kwàʼ
cumulation,cwóŋ
force,ésiŋ
difficulty speaking,lèbe
couple,kɔ̌ʼ
livelihood,lʉ̀ʼ
white,kwàʼ
stinger,ésyé
enclose,ésẅi
extraction,lefǒ
tick,liŋé
address,ésẅe
release,mbàʼ
germinate,ésáʼ
juiceless,jùmo
ache,éssó
boxwood,kɔ́b
dose,jÿòŋ
share without reservation,ésaʼ
lap,ésɔg
thither,jʉʼɛ
ill-treat,gẅǐɛ
wry,jùmo
beverage,ésẅí
mensuration,fʉ̀ʼ
oeuvre,éfaʼ
enter,ésẅi
deflection,gáte
go up,éfúʼ
chump,liŋé
twinge,ésɔb
pair,kɔ̌ʼ
hurt,fʉ̌ŋ
farting,fèfà
report,ésẅe
round,éfag
plump,gʉ̀a
transfer,ésɔb
pickup,lùŋo
smuttiness,fòme
conflict,kúbe
homonym,kẅíʼ
mouse,éshú
measure out,éfʉʼ
overcompensate,ésẅe
come down,lepí
portion,lezǐ
undefendable,ésiɛ
nightfall,lepí
plough,éfag
run,gʉ̀a
discriminate,éfag
vulgarism,fòbe
gross out,ḿbaʼ
shape,fòmo
non-Christian priest,fálà
downslope,lepí
film,fùbe
sell separately,ésab
blemish,lɔ̌ʼ
plumb,kwàʼ
set,liŋé
dispute,kúbe
smut,fòbe
excision,ésyé
cleft,ḿbag
George Walker Bush,mbàʼ
assess,éfʉʼ
curve,fʉ̌ŋ
boast,éfáŋ
stretching,ésiŋ
dampen,ésɔg
lift,éfúʼ
take a siesta,éfÿe
scatter,ésaŋ
discerp,ésiɛ
Vannevar Bush,mbàʼ
ironical,jùbe
get over,ésẅe
grime,fòbe
coming,éfúa
check,liŋé
rebuff,ḿbaʼ
break through,ḿbag
lick,éfaʼ
meter,éfʉʼ
strip,kwàʼ
scotch,ḿbáŋ
drug,lɔ̀b
cadence,éfʉʼ
evenfall,lepí
slingback,lápà
sentinel,ésɔb
washing,ésɔg
skank,fòbe
devote,ḿbée
sputter,éfiŋ
scent,fèfà
Hey,Gìʼi
pass,éfóm
baffle,lekà
Mark,liŋé
zymolysis,ḿbág
confessedly,kwàʼ
increase in volume,éfáŋ
tear,ésiŋ
tally,ésáŋ
cool off,ésẅé
pic,fòbe
misidentify,fɔ̂d
crack,ḿbag
grow,gùmo
flush,ḿbaŋ
luck,lezǐ
bill,fʉ̀ʼ
visit someone sick,éfóŋ
go,éfóm
verandah,lemù
gradation,gẅǐɛ
Dubyuh,legǐ
opinion,kɔ̂d
swerve,ésyé
conjure,ésɔʼ
ill-tempered,ḿbáŋ
riposte,ḿbaʼ
poll parrot,ésẅi
tree frog,lẅɛ̀
roil,éfúʼ
nail down,mbaŋ
grunge,fùbe
dirt,fùbe
transverse,ḿbáŋ
twain,kɔ̌ʼ
clapper,lʉ́m
mucilage,lyɛ̀
deletion,ésyé
interbreed,ḿbáŋ
come back,ḿbaʼ
manslayer,fÿɛ́
measuring stick,fʉ̀ʼ
slip,fɔ̂d
scarf bandage,lápà
grow,éfúʼ
heart-to-heart,ésiɛ
downfall,lepí
congest,éfóm
very bad,cwóŋ
standard,fʉ̀ʼ
enhance,ésɔʼ
ascertain,ésíɛ
climb up,éfúʼ
mensurate,éfʉʼ
put to work,éfaʼ
rot,lʉ̀ʉ
stump,kwòŋ
consist,fèbe
inject,ésɔb
veer,ésyé
get around,lʉ́ŋ
burgeon forth,ésáʼ
joint,lekà
duet,kɔ̌ʼ
cling,lekà
Dubya,mbàʼ
pillage,kíbà
in that location,jʉʼɛ
pang,ésɔb
necromania,lʉ̀m
rear,éfúʼ
take up,ésẅí
pull up,ésiŋ
have goosepimples,ésẅé
washout,ésɔg
George W. Bush,mbàʼ
lingua,lʉ́m
gliding,ésye
counting,ésáŋ
stopping point,éfóm
aggregation,cùbo
plastic film,fòbe
set about,éfúa
quantity,éfʉʼ
traverse,ésẅe
brush against,éfúa
insert,ésẅi
produce,ésɔʼ
loud noise,lepí
stride,gẅǐɛ
button,mbàʼ
necklace,cʉ̀a
accumulation,cùbo
same,mbàa
crepuscle,lepí
back up,éfóm
Fall,lepí
reckon,ésáŋ
graft,ésɔb
cut down,ésyé
peg,lekà
rick,éfag
have,éssó
raffia mat,mátà
molding,fòmo
manna,mánà
declination,lepí
Miss,éfée
picture show,fòbe
expire,éfóm
pass over,ḿbáŋ
Ball,mâsî
skip,ésyé
pock,liŋé
tiptop,ḿbag
count,ésáŋ
stab,ésɔb
root,lefǒ
teardrop,ésiɛ
bind,lekà
vulgarism,fùbe
compendium,cùbo
come on,làŋa
rot,éfom
disregard,ésyé
k. disease,lùŋo
sound of a pebble falling on hard ground,kwáʼ
descent,lefǒ
smut,fùbe
break,éfag
moving-picture show,fùbe
buck,ésiɛ
criterion,éfʉʼ
interpose,ésɔb
overstretch,ésiŋ
target,liŋé
error,fɔ̂d
stretch along,ésiŋ
deglutition,ésẅí
credit,ésag
stalker,éshú
thread,fèfà
hotness,ḿbáb
gloam,lepí
semivowel,ésye
plant life,legǐ
abduce,ésag
get up,ésɔʼ
pull,ésiŋ
frigidity,fÿág
pay back,ḿbaʼ
reverse,éfag
diversion,gáte
book binding,ésẅe
crisscross,ḿbáŋ
sour,éfag
canvas,ésẅi
ironical,jùmo
hyperbolize,éfʉʼ
free fall,lepí
gravel,lekà
get irritated,ésẅi
skank,fùbe
go,éfag
evolve,ésáʼ
prime,lìŋe
wedge,lekà
duad,kɔ̌ʼ
count,éfʉʼ
emperor,kásà
number,ésáŋ
zymosis,ḿbág
tree toad,lẅɛ̀
acedia,jwóŋ
stretch out,ésiŋ
support,éssó
salary,ḿbée
destiny,lezǐ
form,lʉ̀a
rising slope,éfúʼ
desire,ésáb
sine,éfʉa
trim back,ésyé
exploit,éfaʼ
plenty,cwóŋ
skunk,éshú
class,lʉ̀a
break up,éfʉa
coat,làŋa
shoot,ésáʼ
ascend,éfúʼ
savings bank,mbâŋ
denounce,liŋé
fraction,ḿbag
down,cwóŋ
control,ésáʼ
baseball swing,lʉ́ŋ
chaparral,legǐ
modestness,lème
subject,ésiɛ
lie in,fèbe
return,lepí
decease,éfóm
dilute,ésyé
cut,ésyé
consider,ésáŋ
razor blade,lísà
flavour,ésíg
rive,ésiŋ
pectus,legù
moult,ésẅɛ
defilement,lème
restraint,ésíɛ
heating plant,ḿbáb
measurement,éfʉʼ
clod,mâsî
ripen,ḿbaŋ
command,ésíɛ
perspicacity,kɔ̂d
heading,lemù
transplant,ésɔb
grade,liŋé
mug,liŋé
hither,lɔɔn
betray,éfiŋ
thrust,ésɔb
clean and jerk,kwàʼ
pate,ésẅi
rootage,lefǒ
bunko,ésɔb
estimate,ésáʼ
puff,ésiŋ
introduce,ésẅi
draw,ésẅí
mount,éfúʼ
nub,mbab
footstep,gẅǐɛ
sheet metal,jʉ̂ŋ
spread,ésaŋ
affirm,lʉ̀ʼ
step,fʉ̀ʼ
strive,ésem
extend,gʉ̀a
emanation,éfúʼ
fall,lepí
stir,ésɔʼ
grow,ésɔʼ
verandah,kɔ̀ʼ
hybrid,ḿbáŋ
plastic film,fùbe
guff,lʉ̀ʉ
pulling,ésiŋ
spirit,ésíg
heat up,ḿbáb
corner,kɔ́b
justice,ésáʼ
hogwash,éfom
dissever,éfag
surface,ésiɛ
package,kɔ́b
show up,làŋa
sequent,mbàʼ
consider,éfʉʼ
abuse,gẅǐɛ
work,gʉ̀a
divagation,gáte
sportsmanlike,kwàʼ
approaching,éfúa
cost increase,éfúʼ
hustle,ésɔb
shoot,fòbe
alinement,kʉ̀a
move,gʉ̀a
shot,ésɔb
invoke,ésɔʼ
rear,ésɔʼ
cracking,ḿbag
movie,fùbe
rent,ésiɛ
maturation,gèʼe
command,ésáʼ
