en,ngiemboon
leave of absence,lwò
binge,éfa
swot,kẅǐ
sully,lém
pearl,kẅǐ
imagine,ḿbá
cry out,gwá
bird louse,fúɔ
scattering,ésa
provide,lwò
cogitate,ḿbá
quick temper,mbá
wrinkle,éfá
run,ésí
englut,éfa
purulence,ffó
full-grown,máa
penchant,gyě
call on the carpet,gág
become,ésa
toxicant,liʼ
go out,lwò
sp. mouse,lub
plateful,káŋ
strip down,kùb
suppose,ḿbá
lead,lɔ̀
chaffer,gág
slur,lǎg
crony,fɛ́
turning,ésa
disgorge,éfa
cakehole,gem
village,láʼ
tush,jʉʼ
group A,le-
distinguish,lǎg
sick,éfa
be sick,éfa
savor,gyě
human foot,kwò
work on,fàʼ
puff,éfa
snow,éfa
endure,jʉʼ
life,lém
fog,lém
pig out,éfa
sword,gwà
crap,lʉŋ
go down on,éfa
confab,gág
with child,máa
laziness,lǒŋ
dish antenna,jÿó
swing over,léŋ
thawing,ésí
turn of events,ésa
check off,liŋé
near,éfóm
climb,ésɔʼ
blend,gʉ̀a
raze,éfʉa
emperor moth,kásà
ace,mbaŋ
fall guy,liŋé
hold,ésíɛ
lead,fèfà
part,éfag
sporty,kwàʼ
uncase,ésẅɛ
graft,ésɔb
do drugs,jÿòŋ
pass over,ésẅe
experience,ésíg
judicial decision,kɔ̂d
exploitation,agáʼ
flatten,ḿbab
lingua,lʉ́m
exploitation,gèʼe
back up,lʉ̀ʼ
one who plants out,mbàa
plant life,legǐ
strangle,éfóm
pot,éshú
yoke,kɔ̌ʼ
water parting,ḿbag
reverse,éfag
force,ésiŋ
picture,fòbe
doodle,éfoŋ
organ transplant,ésɔb
keep the rain from falling,ḿbaʼ
evaluate,ésáʼ
masking,ésẅe
affirm,lʉ̀ʼ
sentry,ésɔb
wage increase,éfúʼ
ascertain,ésíɛ
prove,ésɔʼ
down,cwóŋ
evaluator,ésáʼ
standard,éfʉʼ
dictation,ésáʼ
great deal,cwóŋ
controller,ésíɛ
fair,kwàʼ
score,liŋé
horse sense,ésíg
maltreat,gẅǐɛ
frigidness,fÿág
churn,éfúʼ
stigma,liŋé
thin out,ésyé
gloaming,lepí
drift,lemù
slip,fɔ̂d
compensate,ésẅe
lie in,fèbe
lift,ésɔʼ
rot,éfom
perspicacity,kɔ̂d
deal,ésẅe
sound of frying,cÿâʼ
pull in,ésiŋ
pass with flying colors,mbaŋ
sort out,éfag
interpose,ésɔb
inhuman,fÿág
take apart,ésiɛ
number,ésáŋ
divide,ḿbag
knee,éfóm
pit,liŋé
stoolpigeon,éshú
secretive,éfóm
hurt,fʉ̌ŋ
ontogeny,gèʼe
root,lefǒ
suck,ésẅí
uninfected,kwàʼ
frigid,fÿág
decompose,lʉ̀ʉ
valuate,éfʉʼ
fire,ésɔʼ
category,lʉ̀a
drop dead,éfóm
hell,éfʉa
sp. tree,jwóŋ
flow,lepí
shrub,mbàʼ
require,ésáʼ
thither,jʉʼɛ
lookout,ésɔb
feel,ésíg
offer,ḿbag
pass away,éfóm
throttle,éfóm
mother of twins,mánè
second-hand clothes,cʉ̀ʼ
bar-breasted mousebird,fʉ̀a
shortened,ésyé
cranny,ḿbag
differentiate,liŋé
painting,làŋa
heart-to-heart,ésiɛ
deceive,ésyé
net,gaŋá
stay,lekà
clean and jerk,kwàʼ
backup,lʉ̀ʼ
close-fitting,éfóm
reach,ésem
turn up,làŋa
sparse,lòŋo
track,ḿbáŋ
stoolpigeon,fóon
passing,gʉ̀a
descent,lepí
warmth,ḿbáb
knife,lʉ́m
hyperbolise,éfʉʼ
fermentation,ḿbág
disunite,éfag
indorse,lʉ̀ʼ
peg,lekà
twine,fʉ̌ŋ
give out,gʉ̀a
bear out,lʉ̀ʼ
crock up,ḿbag
maternity clothes,kàba
run short,gʉ̀a
solve,éfaʼ
single out,éfag
public,agûb
look for an excuse,ḿbáʼ
dissipate,ésaŋ
opened,ésiɛ
cut down,ésyé
breaking wind,fèfà
soft touch,liŋé
work,gʉ̀a
scratch,éfoŋ
plenty,cwóŋ
grease,fùbe
abide,éssó
forebode,lèʼe
check,ésíɛ
tread,gẅǐɛ
settle,lepí
coat,làŋa
young lady,éfée
cycle,kwáŋ
class,lʉ̀a
work on,éfaʼ
muckle,cwóŋ
antic,kwàŋ
George W. Bush,mbàʼ
shut,éfóm
President Bush,legǐ
come up,làŋa
prize,lìŋe
formal,mâsî
fill up,éffo
treat,ésẅe
snuff it,éfóm
cultivate,éfaʼ
watch bracelet,kwáŋ
lumber,kúmo
cling,lekà
poke into,ésẅi
flummox,lekà
sour,éfaʼ
cover,ḿbáŋ
banking company,mbâŋ
conflict,kúbe
give-up the ghost,éfóm
be nasty,ḿbád
badge,mága
err,fɔ̂d
fold,éfóm
advance,éfúa
bring,éfaʼ
attract,ésiŋ
collection,cùbo
super,ḿbag
Vannevar Bush,mbàʼ
liquidator,fÿɛ́
crimson,ḿbaŋ
suck in,ésẅí
deletion,ésyé
adjudicate,ésáʼ
grated taro,kwǎŋ
logarithm,kúmo
drive in,éfom
visit someone sick,éfóŋ
natural language,lʉ́m
washing,ésɔg
grumpy,ḿbáŋ
sense,ésíg
expire,éfóm
water parting,éfag
label,liŋé
raise an animal,ésẅɛ
give thanks,ésíe
show up,làŋa
choke,éfóm
edit out,ésyé
brush against,éfúa
sustenance,lʉ̀ʼ
profile,gwǒŋ
potable,ésẅí
fool,liŋé
unrest,ḿbág
offprint,éfag
fault,lɔ̌ʼ
cast,fòmo
food grain,mbaŋ
measure,gẅǐɛ
closing,éfóm
snag,ésiɛ
sheer,ésyé
ascent,éfúʼ
dependable,kwàʼ
grass,éshú
number,éfag
George Walker Bush,legǐ
houseclean,kwàʼ
unfeigned,kwàʼ
finger,ésíg
slim,lòŋo
trade,éfiŋ
molder,éfom
beginning,lefǒ
biramous,éfag
sally,ḿbag
joint,lekà
human children,gubé
get going,gʉ̀a
cleanse,kwàʼ
citation,ésag
good deal,cwóŋ
tree stump,kwòŋ
twist,ésiŋ
get over,ḿbáŋ
shed,ésẅɛ
airfoil,làŋa
tone,lìŋe
coffin,kʉ̌b
divide,éfag
trust,ésáb
women’s dance clothes,kàba
internet,gaŋá
surface,ésiɛ
baseball swing,lʉ́ŋ
dry,jùbe
camber,mbâŋ
suffer,lʉ̀ʼ
call,lèʼe
put in,ésẅi
scrub,mbàʼ
consequence,fʉ̀ʼ
be deep,ésag
putrefaction,éfom
roil,éfúʼ
divert,ésaŋ
foam,éfuʼ
vulgarism,fùbe
deviation,kúbe
crotch hair,legǐ
paint,làŋa
assess,fʉ̀ʼ
unripened,lyág
agglomerate,cwóŋ
break down,gʉ̀a
force back,ḿbaʼ
transplantation,ésɔb
furcate,éfag
flatten out,ḿbab
blunt instrument,kùbu
betray,ésyé
inset,ésẅi
crabbed,ḿbáŋ
top-notch,ḿbag
sequential,mbàʼ
grain,mbaŋ
slingshot,lápà
crown,ésẅi
dilute,ésiŋ
indolence,jwóŋ
sail through,mbaŋ
tag,liŋé
tick off,liŋé
hither,lɔɔn
cut,lʉ́ŋ
lose weight,lòŋo
creep,éshú
twist,éfag
prole,fàʼa
bond,lekà
kill each other,ésɔb
become cold,ésẅé
scarf bandage,lápà
rise,ésɔʼ
dampen,éfóm
cross,ésẅe
veer,ésyé
sp. beetle,fɔ̀b
plump,gʉ̀a
confirm,lʉ̀ʼ
quantity,fʉ̀ʼ
gross out,ḿbaʼ
incubate,ésẅe
rend,ésiŋ
moulting,ésẅɛ
coin bank,mbâŋ
rely,mbâŋ
pull out,ésaʼ
stick,ésɔb
hike,ésɔʼ
infix,ésẅi
bring down,ésyé
triangular bandage,lápà
tongue,lʉ́m
reckon,ésáŋ
cut through,ḿbáŋ
pick up,mbaŋ
lap,ésɔg
canvas,ésẅi
difference,kúbe
rationalize,ésyé
portion,lezǐ
inception,lefǒ
dyad,kɔ̌ʼ
wander,fʉ̌ŋ
bush-league,legǐ
fate,lezǐ
boiling point,éfúʼ
aggravate,ésẅi
necromania,lʉ̀m
chest,kʉ̌b
impoverishment,fÿàg
dissever,ḿbag
teetotal,jùbe
secern,éfag
ontogenesis,agáʼ
alliance,kʉ̀a
sound of a pebble falling on hard ground,kwáʼ
ontogenesis,gèʼe
purloin,éshú
turn,ḿbág
restraint,ésíɛ
banking concern,mbâŋ
assembling,cùbo
Cross,ḿbáŋ
wind up,fèfà
whistling,lemí
quote,ésag
come in,ésɔb
downfall,lepí
get around,lʉ́ŋ
fill up,éfóm
perform a miracle,ésɔʼ
center,mbab
pay off,ḿbée
consider,éfʉʼ
inclose,ésẅi
razor blade,lísà
lie down,ésiŋ
clod,mâsî
maize or corn stalk,kwòŋ
crisscross,liŋé
decline,lepí
pock,liŋé
geld,ésyé
crown of thorns,ḿbáŋ
lead,gʉ̀a
draw,ésiŋ
picture gallery,kɔ̀ʼ
librate,éfʉʼ
sine,éfʉa
tumble,lepí
chump,liŋé
perpetrate,ésiŋ
very acidic,cʉ́ŋ
sucker,liŋé
sell,éfiŋ
pedigree,lefǒ
hold in,ésíɛ
insure,ésẅe
sweep,lʉ́ŋ
crabby,ḿbáŋ
molting,ésẅɛ
bargain,ésoŋ
belt out,kwɔb
k. disease,lùŋo
procession,éfúʼ
green goddess,éshú
tiffin,ḿbág
select,lìŋe
pile,cwóŋ
Eh ,Heen
report,ésẅe
form,lʉ̀a
here,lɔɔn
remove plantain peelings,ḿbag
blow,ésẅí
ball,mâsî
hybridizing,ḿbáŋ
gliding,ésye
breast,legù
wage increase,ésɔʼ
modestness,lème
piece of work,éfaʼ
get,lekà
moulder,lʉ̀ʉ
miracle,máŋa
open wide,éfʉa
fall,lepí
extend,ésiŋ
lump,mâsî
address,ésẅe
shin,éfiŋ
matter,éfʉʼ
judgment,kɔ̂d
tree frog,lẅɛ̀
assess,éfʉʼ
snitch,éshú
lift,éshú
betray,ḿbab
get out,ésiŋ
homonym,kẅíʼ
canary yellow,fóon
saucepan,gwág
stick around,lekà
dominate,ésáʼ
reduce,lòŋo
support,éssó
decomposition,lʉ̀ʉ
cross off,liŋé
control stick,lekà
solicitation,cùbo
wash out,ésɔg
variety,lʉ̀a
coming,éfúa
bangle,kwáŋ
be funny,ḿbée
letter,kàte
filth,fùbe
peel,ésẅɛ
pin,lekà
support,lʉ̀ʼ
patsy,liŋé
closely,éfóm
disperse,ésaŋ
summon,ésag
mug,liŋé
masquerade,éshu
pare,éfiŋ
wet-nurse,ésẅí
intruder,mbǎʼ
film,fòbe
become,éfag
putrefaction,lʉ̀ʉ
mensurate,fʉ̀ʼ
wickedness,éfʉa
go bad,gʉ̀a
snitch,fóon
draw near,éfúa
stomach,éssó
covering fire,ésẅe
trimmed,ésyé
melt off,lòŋo
evoke,ésɔʼ
quantity,éfʉʼ
disport,ésaŋ
dry wash,ésɔg
baseball swing,ésyé
booze,ésẅí
transplant,ésɔb
loot,kíbà
hybridization,ḿbáŋ
belt ammunition,kwɔb
germinate,ésáʼ
smoke,éshú
turning,éfag
whang,kwɔb
tell apart,éfag
cut into several piles,ésab
skank,fòbe
very bitter,cʉ̂ʼ
master,ésíɛ
overture,éfúa
immature,lyág
fire up,ḿbáb
lead on,ḿbab
clout,ésiŋ
Hey,Gìʼi
brood,ésẅe
endure,gʉ̀a
look alike,ésẅé
toilet,lepí
clay sculpture,fòmo
caper,kwàŋ
dissever,éfag
tree toad,lẅɛ̀
rase,éfʉa
stopping point,éfóm
refuse something to someone,ésẅe
ecdysis,ésẅɛ
disguise,éshu
drunkenness,ésẅí
hotel,gutê
trim,ésyé
evaluate,fʉ̀ʼ
severalise,éfag
patronage,lʉ̀ʼ
blush,ḿbaŋ
capable,ésiɛ
sway,lʉ́ŋ
already,keen
cite,ésag
ending,éfóm
gyp,ésɔb
separate,ḿbag
difficulty speaking,lèbe
core,mbab
self-praise,éfáŋ
blemish,lɔ̌ʼ
go up,éfúa
gage,éshú
blank,kwàʼ
holler,gǒon
wristband,kwáŋ
mess,cwóŋ
nastiness,fòbe
fit,gʉ̀a
revenue enhancement,ésáʼ
gull,liŋé
Lucille Ball,mâsî
grime,fòbe
boom,mbaŋ
goof,éfʉa
step,fʉ̀ʼ
neglect,éfée
developing,agáʼ
grow,gùmo
get up,éfúʼ
foreshorten,ésyé
developing,gèʼe
swag,kíbà
George Herbert Walker Bush,legǐ
development,gèʼe
tear,ésiɛ
turn,éfaʼ
sp. cocoyam,mbaŋ
unripe,lyág
hide,éfiŋ
take apart,éfʉa
bench,mbâŋ
filthiness,fùbe
move up,éfúʼ
esplanade of the chief’s compound,gyɛ̌
pass judgment,ésáʼ
melanize,ésíŋ
stretch,ésiŋ
draw out,ésiŋ
scavenge,kwàʼ
ascendency,ésíɛ
shot,ḿbag
hogwash,lʉ̀ʉ
turn of events,éfag
write out,ésyé
break away,éfag
keep going,lʉ̀ʼ
promote,ésɔʼ
crevice,ḿbag
classify,éfag
tour,éfag
George Walker Bush,mbàʼ
knife thrust,ésɔb
sneak in,ésẅi
money box,mbâŋ
measure,fʉ̀ʼ
sess,éshú
drink,ésẅí
mildew,fòmo
form,fòmo
endeavor,ésem
foil,ḿbáŋ
run,éfaʼ
peel,éfiŋ
tolerant,lʉ̀a
plump for,lʉ̀ʼ
soil,fòbe
heart and soul,mbab
prohibitionist,jùmo
movie,fòbe
wry,jùbe
baffle,lekà
smut,fòbe
swinging,lʉ́ŋ
ascent,ésɔʼ
ambo,kwòŋ
smell,ésíg
topnotch,ḿbag
gravel,lekà
lawful,kwàʼ
bout,éfag
turn out,éfúʼ
weigh,ésáŋ
keep,lʉ̀ʼ
advance,éfúʼ
sop up,ésẅí
leaving,gʉ̀a
line of descent,lefǒ
digest,éssó
bet,ésáŋ
emphatic perfective counter-expectation yesterday past,kéen
stand by,lekà
think of doing with determination,ḿbab
nitty-gritty,mbab
pic,fòbe
loose oneself,ésẅe
crotch hair,mbàʼ
be large,éfáŋ
foolishness,gèbe
dispute,kúbe
conclusion,éfóm
smash,mbaŋ
put in,ésɔb
rick,éfag
congest,éfóm
conk,gʉ̀a
watch,ésɔb
cacography,éfoŋ
mensurate,éfʉʼ
industrial plant,legǐ
fart,fèfà
malarkey,fèfà
transpose,ésɔb
level,éfʉa
inflame,ḿbáb
metric grain,mbaŋ
serial publication,mbàʼ
endeavour,ésem
escape,éfée
struggle,éfiŋ
imbed,legǐ
fret,éfóm
have goosepimples,ésẅé
make up,ḿbée
pinpoint,mbaŋ
picture,fùbe
slingback,lápà
call forth,ésɔʼ
wash,ésɔg
backwash,ésɔg
cutting,ésyé
very bad,cwóŋ
covert,ésẅe
gallery,kɔ̀ʼ
adhere,lekà
hang,lepí
look like,ésẅé
saving,lèʼe
stretching,ésiŋ
raft,cwóŋ
belted ammunition,kwɔb
shoot,ésɔb
baffle,ḿbáŋ
tell,éfag
indulgence,gèbe
differentiate,éfag
approaching,éfúa
displume,ésiŋ
dig,gǒon
couple,kɔ̌ʼ
interbreed,ḿbáŋ
crepuscle,lepí
uncleanness,fème
evaluate,éfʉʼ
stand,éssó
betray,éfiŋ
dirt,fòbe
inwardness,mbab
cost increase,éfúʼ
modeling,fòmo
cheeseparing,éfóm
bush-league,mbàʼ
teardrop,ésiɛ
tick,liŋé
unobjectionable,kwàʼ
k. disease,hége
refer,ésag
separate,éfag
growing,agáʼ
disrobe,ésẅɛ
work,éfag
reprint,éfag
remainder,kúbe
pull,ésiɛ
dissemble,éshu
beverage,ésẅí
ascendence,ésíɛ
growing,gèʼe
abduce,ésag
nock,liŋé
make out,ésyé
kernel,mbab
empty,gǒon
cinema,fòbe
resurrect,éfúʼ
spell,éfag
step,éfʉʼ
meter,fʉ̀ʼ
Ball,mâsî
alignment,kʉ̀a
hook,éshú
palpate,ésíg
blend in,gʉ̀a
brook,éssó
discase,ésẅɛ
take,fòbe
measuring,fʉ̀ʼ
dresser,legù
bush,legǐ
upraise,ésɔʼ
draw close,éfúa
tailor,ésyé
visibility,gwǒŋ
straight,kwàʼ
divest,ésẅɛ
turn over,ésáŋ
Earth's surface,làŋa
stick by,lekà
evolve,ésáʼ
drinkable,ésẅí
anticipate,lèʼe
bunko,ésɔb
passel,cwóŋ
rifle,gʉ̀a
mastery,ésíɛ
trick someone,ḿbáʼ
fork,éfag
dip,lepí
feeler,éfúa
flick,fòbe
puzzle,lekà
dilute,lòŋo
bunco game,ésɔb
come on,làŋa
megabucks,cwóŋ
contract,ésyé
agitation,ḿbág
worker,fàʼa
sustain,éssó
measure,éfʉʼ
load too much,ésɔʼ
substantiate,lʉ̀ʼ
exposed,ésiɛ
dead,leen
sound,gʉ̀a
dance step,gẅǐɛ
proceed,gʉ̀a
bond,kʉ̀a
be tight,ésem
work,ḿbág
trim down,ésyé
sustain,lʉ̀ʼ
confidential information,fèfà
slide,ésye
drive back,ḿbaʼ
kick the bucket,gʉ̀a
slough,ésẅɛ
miss,éfée
motion-picture show,fòbe
buck,ésiɛ
dirty word,fòbe
go below,éshú
scent,fèfà
break,ḿbag
launder,ésɔg
do the trick,ḿbáʼ
brilliance,ḿbáb
drift,kɔ̀ʼ
loud noise,lepí
molt,ésẅɛ
gap,ḿbag
open,ésiɛ
magnify,éfʉʼ
roll,fʉ̌ŋ
transplanting,ésɔb
Dubya,legǐ
deplume,ésiŋ
strip,ésẅɛ
missive,kàte
blood,lefǒ
undecided,ésiɛ
skunk,éshú
chest of drawers,legù
ironical,jùmo
blaze away,ḿbáb
true up,kwàʼ
stemma,lefǒ
sport,éfáŋ
flavor,ésíg
rap,kwɔb
tops,ḿbag
canvass,ésẅi
unwiseness,gèbe
lesion,fʉ̌ŋ
control,ésáʼ
wet blanket,mbàʼ
clog,éfóm
patronise,lʉ̀ʼ
twist,fʉ̌ŋ
up high,kwóŋ
plough,éfag
establish,legǐ
command,ésíɛ
split,ḿbag
track,ésyé
constrain,ésem
cumulus,cwóŋ
injury,fʉ̌ŋ
nurse,ésẅí
molding,fòmo
Trygve Halvden Lie,fèbe
wound,fʉ̌ŋ
ache,éssó
fracture,ḿbag
footstep,gẅǐɛ
criterion,fʉ̀ʼ
hatful,cwóŋ
wrench,ésiŋ
acknowledgment,ésag
consist,fèbe
blunder,éfʉa
podium,kwòŋ
swing over,lʉ́ŋ
break wind,ésso
mystify,lekà
throw in,ésɔb
after being denounced,ésẅé
crepuscule,lepí
put forward,ésɔʼ
lick,éfaʼ
curve,fʉ̌ŋ
ripen,ḿbaŋ
put up,ésɔʼ
release,gʉ̀a
celluloid,fòbe
mother wit,ésíg
hybrid,ḿbáŋ
lilt,lʉ́ŋ
hoist,fèfà
scattering,ésaŋ
gumption,ésíg
repay,ḿbaʼ
overtop,ésáʼ
bang,kwɔb
wrick,éfag
distinguish,liŋé
slice,ésyé
label,ésáʼ
exit,gʉ̀a
turn over,éfag
body of work,éfaʼ
cut through,ésẅe
try,ésáʼ
ferment,ḿbág
buncombe,éfom
moot,ésáŋ
judging,kɔ̂d
meter,éfʉʼ
raffia field,kwɔb
back,ésẅe
calibre,lìŋe
conk,éfóm
wrench,éfag
rotting,lʉ̀ʉ
avowedly,kwàʼ
measuring,éfʉʼ
climb up,éfúʼ
inject,ésɔb
smash,kwɔb
serial,mbàʼ
wrap,fʉ̌ŋ
dirty money,kíbà
slight,lòŋo
filch,éshú
unfold,ésiŋ
tempestuousness,ḿbág
corroborate,lʉ̀ʼ
George Herbert Walker Bush,mbàʼ
heating,ḿbáb
Sin,éfʉa
rejoin,ḿbaʼ
turn out,ésyé
command,ésáʼ
pop off,gʉ̀a
poor person,fÿàg
k. musical instrument,kẅìŋ
be strict,ḿbád
elevate,ésɔʼ
slew,ésyé
dangle,lʉ́ŋ
pubic hair,legǐ
edit,ésyé
scissure,ḿbag
madness,gèbe
undercut,ésyé
underpin,lʉ̀ʼ
silk-cotton tree,gʉ́m
on that point,jʉʼʉ
get up,ésɔʼ
snap,ésiɛ
crapulence,ésẅí
cut,lòŋo
poll parrot,ésẅi
of a sudden,leen
line,lefǒ
hyperbolize,éfʉʼ
shrub,legǐ
spoilsport,mbàʼ
zymolysis,ḿbág
measured,ésáŋ
reinforcement,lʉ̀ʼ
incidental,kège
omit,éfée
genial,lʉ̀a
bear,ḿbée
origination,lefǒ
stride,gẅǐɛ
sting,ésɔb
dry out,jùmo
book binding,ésẅe
cut back,ésyé
nub,mbab
slenderize,lòŋo
bloom,ḿbaŋ
tactile property,ésíg
evenfall,lepí
delude,ésyé
depend,ésáŋ
clapper,lʉ́m
come out,làŋa
hot up,ḿbáb
work,éfaʼ
cliff,kòon
go up,éfúʼ
pale,ésɔb
be cold,ésẅé
neat,kwàʼ
sneaky,éshú
drop,kòon
effervesce,éfuʼ
maturation,agáʼ
conclude,éfóm
undefended,ésiɛ
call down,ésɔʼ
maturation,gèʼe
drop-off,kòon
terrace,mbâŋ
appeal,cùbo
descent,lefǒ
pollution,lème
A-one,ḿbag
stomp,kwòŋ
in that location,jʉʼɛ
slipstream,ésɔg
split,éfag
give,ḿbée
overstate,éfʉʼ
amuse,ésaŋ
lift,fʉ̌ŋ
advance,ésɔʼ
luncheon,ḿbág
acclivity,éfúʼ
wrap up,ésẅe
ancient money,kápà
get across,ḿbáŋ
joystick,lekà
moving picture,fòbe
pull out,ésiŋ
nose,fʉ̌ŋ
justice,ésáʼ
come,lepí
smuttiness,fòme
fermenting,ḿbág
dose,lɔ̀b
assort,éfag
brand,liŋé
mark off,liŋé
subject,ésiɛ
atomic pile,cwóŋ
mourning band,éshú
repel,ḿbaʼ
kick the bucket,éfóm
sequent,mbàʼ
consecutive,mbàʼ
mold,fòmo
mould,fòmo
trust,mbâŋ
rising slope,éfúʼ
enshroud,ésẅe
moving-picture show,fòbe
sp. waxbill finch,jʉŋé
overleap,éfée
sledding,gʉ̀a
President Bush,mbàʼ
sagaciousness,kɔ̂d
unfold,ésiɛ
bourgeon,ésáʼ
gloam,lepí
institute,legǐ
endure,éssó
spear handle,fʉ́a
moisten,ésɔg
photographic film,fòbe
abstract,éshú
pile up to count,ḿbaʼ
name,ésag
pang,ésɔb
diminish,lepí
jive,lʉ́ŋ
nobble,éshú
have,éssó
fasten,ésem
bind,lekà
stale,fÿág
change state,éfag
shape,éfaʼ
continue,ésẅe
sin,éfʉa
home run,liŋé
cash in one's chips,gʉ̀a
bureau,legù
debase,ésiŋ
prohibition,fʉ̀ŋ
bicycle,kwáŋ
chaparral,legǐ
ferment,éfaʼ
raise,éfúʼ
stigmatize,liŋé
come up,éfúʼ
closing curtain,éfóm
clean house,kwàʼ
lot,lezǐ
bush,mbàʼ
spill,lepí
swing,ésyé
suction,ésẅí
crook,éfag
tope,ésẅí
circumstances,lezǐ
one who re-records,mbàa
pelt,éfiŋ
masquerade party,éshu
film,fùbe
wash drawing,ésɔg
perish,gʉ̀a
reach,ésiŋ
push button,mbàʼ
miraculous food,mánà
emasculated,ésyé
blowup,kʉ̀e
thread,fèfà
reaching,ésiŋ
abruptly,leen
notice,liŋé
parent,ésɔʼ
pace,gẅǐɛ
sprout,ésáʼ
deal,éfiŋ
Lapp,mbàa
flush,ḿbaŋ
hope,lèʼe
missy,éfée
take clothes off,ésẅɛ
sound judgement,kɔ̂d
exit,éfóm
plunder,kíbà
exploit,éfaʼ
spoil,ḿbáŋ
pluck,ésiɛ
skank,fùbe
exacerbate,ésẅi
rive,ésiŋ
commit,ésiŋ
character,lìŋe
pass over,ḿbáŋ
sort,éfag
cross out,liŋé
levy,ésɔʼ
get,gʉ̀a
growth,agáʼ
chap,ḿbag
glob,mâsî
fresh,kwàʼ
growth,gèʼe
foolery,gèbe
thorax,kʉ̌b
lick with a finger,ésẅí
collecting,cùbo
fissure,ḿbag
pack,cwóŋ
tenuous,lòŋo
egg,mâsî
meander,fʉ̌ŋ
sling,lápà
Trygve Lie,fèbe
Dubya,mbàʼ
none,lagá
call on,éfag
minute,fʉ̀ʼ
difference of opinion,kúbe
target,liŋé
stigmatise,liŋé
corner,kɔ́b
complete,mbaŋ
musket ball,mâsî
spotter,ésɔb
populace,agûb
loge,kɔ́b
put less oil on the food,éfɔb
commemorate,liŋé
nastiness,fùbe
weave,fʉ̌ŋ
whirl,ḿbag
flimsy,lòŋo
go,gʉ̀a
pop off,éfóm
link,kɔ̌ʼ
check,ḿbag
fork-like,éfag
grime,fùbe
metre,fʉ̀ʼ
declension,lepí
give back,ḿbaʼ
cohere,lekà
bifurcate,éfag
swipe,éshú
pick,kwàʼ
economy,lèʼe
lie down,fèbe
be speechless out of shame,ésẅé
work bench,mbâŋ
dirtiness,fème
glide path,éfúa
go about,éfúa
dusk,lepí
covering,ésẅe
hold,lʉ̀ʼ
absolutely nothing,kěkě
foulness,fùbe
grow,éfag
Saame,mbàa
supporting,lʉ̀ʼ
overstretch,ésiŋ
embed,legǐ
bite,ésɔb
slim down,lòŋo
orchis,mâsî
twosome,kɔ̌ʼ
plan of attack,éfúa
run low,gʉ̀a
matter,ésáŋ
pay up,ḿbée
on the spur of the moment,leen
thin,lòŋo
lineage,lefǒ
take up,ésẅí
clog up,éfóm
quality,lìŋe
queer,ḿbáŋ
finale,éfóm
gauge,ésáʼ
take down,éfʉa
reduce,ésyé
belong,gʉ̀a
defect,lɔ̌ʼ
hope,ésáb
bit,éfag
common cold,fÿág
amplify,éfʉʼ
soil,fùbe
come on,éfúa
movie,fùbe
smut,fùbe
pass,gʉ̀a
toast,ésẅí
wash away,ésɔg
transverse,ḿbáŋ
hollow,gǒon
put up,éssó
cozen,ésyé
bad part of taro,lèŋe
slip,éshú
choking coil,éfóm
box,kɔ́b
necrophilia,lʉ̀m
share without reservation,ésaʼ
arise,éfúʼ
keep in line,ésíɛ
pectus,kʉ̌b
drive,ḿbaʼ
pic,fùbe
cleft,ḿbag
work,fòmo
bruise,fʉ̌ŋ
diversionary attack,gáte
level out,ḿbab
stuff with straw,ésẅe
emperor,kásà
drinking,ésẅí
Allium sativum,láyè
non-Christian priest,fálà
waste,éfom
prize,kíbà
watchband,kwáŋ
semivowel,ésye
scorch,ésíŋ
come near,éfúa
pedal,kwáŋ
pubic hair,mbàʼ
steer,fèfà
ontogeny,agáʼ
frustrate,ḿbáŋ
already,kěen
magazine,lùŋo
rupture,ésiɛ
bundle,cwóŋ
lose,éfée
stick out,éssó
in that location,jʉʼʉ
locoweed,éshú
confidence game,ésɔb
package,kɔ́b
ingrain,mbaŋ
cut across,ésẅe
load,ésiŋ
granulate,mbaŋ
return,ḿbaʼ
operate,gʉ̀a
see,ésíɛ
cabbage,éshú
common sense,ésíg
big money,cwóŋ
sight,cwóŋ
heat energy,ḿbáb
be bushy,éfúʼ
tone,ésíg
precipitate,lepí
give,ésiɛ
hybridize,ḿbáŋ
trespass,éfʉa
fille,éfée
bill,fʉ̀ʼ
shoot,ésiɛ
import,fʉ̀ʼ
dirt,fùbe
denounce,liŋé
issue,ésyé
push,mbàʼ
cash in one's chips,éfóm
burn,ésyé
wad,cwóŋ
clitoris,mbàʼ
misappropriate,ḿbáŋ
steal,ésoŋ
surface,làŋa
shoot,ésáʼ
detach,éfag
good smells,jʉŋe
stiffen,ésem
tight,éfóm
boob,éfʉa
buy the farm,gʉ̀a
depart,gʉ̀a
cinema,fùbe
change by reversal,éfag
paste,lyɛ̀
metre,éfʉʼ
emphatic perfective counter-expectation today past,kěen
sputter,éfiŋ
lunacy,gèbe
betise,gèbe
very red,gʉ́m
finis,éfóm
stick to,lekà
extract,ésiŋ
ail,láyè
perish,éfóm
ignore,ésyé
spring up,éfúʼ
motion picture,fòbe
stamp,kwòŋ
take,fùbe
origin,lefǒ
muffle,éfóm
cool off,ésẅé
receptive,ésiɛ
riposte,ḿbaʼ
unresolved,ésiɛ
summons,ésag
refund,ḿbaʼ
stain,fòbe
split up,ḿbag
Gospel According to Mark,liŋé
abide,lʉ̀ʼ
dead on target,kwàʼ
