en,ngiemboon
"And they come unto him, bringing one sick of the palsy, which was borne of four.","Tsɔ́ pʉ̀a tó, ńgẅiin ngàŋa kwʉ́’te, mbà mbàŋa lekùa tsetsɛ̀ɛ pɔ́b leŋé yé, lélɔg ńtó ńgyá Yěsô."
"But there were certain of the scribes sitting there, and reasoning in their hearts,","Etsɔ́*pàkyàgte lepʉ̌ Mǒsê gwɔ́ jʉ’ó, ńjú’, ńkwaŋte lóŋ pɔ́b ngie:"
Why doth thismanthus speak blasphemies? who can forgive sins but God only?,Nyìŋ wɔɔn shwóŋó lêkɔ́ lɛ? À zoonté Ssé. E Ssé gílé yé zɔ ku’u lélege menò tepòŋ nyìŋ.
"I say unto thee, Arise, and take up thy bed, and go thy way into thine house.","Lu ssé, ńkaa páŋte gù ńdɔg ńgʉa né mbʉ̀a gù."
"And he went forth again by the sea side; and all the multitude resorted unto him, and he taught them.","Yěsô la gíŋe ḿbiŋ nzèm nkwɔ’ɔ́ ntse Galilea. Alá’ ne ńtóo ńkẅɛ́te yé, á ne ńzí’i wɔ́b nò Ssé."
"But the days will come, when the bridegroom shall be taken away from them, and then shall they fast in those days.","Tá’, mé ge lá’ fó mbwo pɔ́b tsɔ́ lyɛ̌’, ésa’a yé, pɔ́ leen ńké ńnéŋe nzyè fʉ̀’ó."
therefore the Son of man is Lord also of the sabbath.,"Áa pú’u, tá*Míŋ Nyìŋ zɔ zɔɔn ńgẅiin légɔɔn mmó gie à lɔɔn ńgwɔ́ mé gÿo tà mbɔɔ ná*lyɛ’ɛ́ nzsè pà Yuda."
And he entered again into the synagogue; and there was a man there which had a withered hand.,"Yěsô gÿo ńgíŋe ńgʉa tsɛ̀ɛ tsɔ́*ndá cú’tè pà Yuda, atsɔ̌ nyìŋ gwɔ́ yé ndá ŋwɛ́, mbà pwó yé léen ńkwé."
"And they watched him, whether he would heal him on the sabbath day; that they might accuse him.","Epʉ̀a gwɔ́ jʉ’ó, ńně ńdeŋe yé légyá kà à ge gÿo nyìŋ ŋwɛ́ zeŋe*lyɛ’ɛ́ nzsè wɔ́, pɔ́ fó mǒ, ésẅiŋe yé."
"And he saith unto the man which had the withered hand,Stand forth.","Yěsô gɔɔn mbwo kwè pwó ŋwɛ́ ngie: Lu ssé ńtó ńtyé mvfò,"
"And the Pharisees went forth, and straightway took counsel with the Herodians against him, how they might destroy him.","Pà*farisay leen fó*ndá cú’tè ńkẅɛ, pâ pʉ̀a*Herôd gwóon ńcú’te léfa’ shÿó pá’ pɔ́ ge gÿo tá zẅé Yěsô."
And he straitly charged them that they should not make him known.,Tá’ Yěsô ne ńtɔ’ɔ wɔ́b tà ḿbʉ́ʉ tɛ’ ngie pɔ́ pɔ́ɔn légÿo mé zsé nyìŋ gẅie aa wɛ̌.
"And he goeth up into a mountain, and callethunto himwhom he would: and they came unto him.","Yěsô gÿo ńkwɔ́’ɔ ndùm lekwɔ’ɔ́, ńtóŋ pʉ̀a pie à tsɔ’ɔ́ wɔ́b. Pɔ́ tó,"
"and to have power to heal sicknesses, and to cast out devils:",ḿbiŋ ńku’u léjwoŋ*messé tepòŋ mie é pue pʉ̀a.
and Simon he surnamed Peter;,"Pʉ̀a pie à la tsɔ́’ɔ wɔ́b, e pɔɔn: Wɔɔn laa Símo, á tsẅi lezíŋ sé lé Piɛ,"
"and Judas Iscariot, which also betrayed him: and they went into an house.",ḿbiŋ ńgÿo Jẅidas Iskariod gẅie à la táa sẅiŋe Yěsô.
"And the multitude cometh together again, so that they could not so much as eat bread.","Yěsô kúu ndá, alá’ gíŋe ńcú’te ńgyɔ́ɔn gyɔ́ɔn tà pâ*ngàŋa kwò yé té gyá fʉ̀’ tà ḿpfɛ́ɛ mmó wɔ́."
"And when his friends heardof it, they went out to lay hold on him: for they said, He is beside himself.","Epʉ̀a tsìŋe ndá pà Yěsô jú’u yɔɔn nò, ńdu ssé, ńcʉ́me mánzsè pá’ pɔ́ ge gʉa gwoon yé, ńně ńkwaŋa ngie twó yé cʉŋté."
"And he called themunto him, and said unto them in parables,How can Satan cast out Satan?","Yěsô tóŋo wɔ́b pɔ́ tó, á saga mbwo pɔ́b ngie: Tà áa nénʉ́ ngie à lɔɔn ńgwɔ́ Sátà sele ńjwoŋo twó mbùm yé lá?"
"And if a kingdom be divided against itself, that kingdom cannot stand.","Epʉ̀a tà’a lá’ lɔɔn sele ńdÿɔ́’ ncù tsetsɛ̀ɛ pɔ́b, mbà yɛ̌ lá’ ge pyé."
"And if a house be divided against itself, that house cannot stand.","Epʉ̀a tà’a tsìŋe ndá piŋ sele ńtág mélà’ tsetsɛ̀ɛ pɔ́b, mbà yɛ̌ tsìŋe ndá ge tága."
"because they said, He hath an unclean spirit.","Yěsô lɔ̌ɔn ńgɔɔn mbwo pɔ́b pú’u, mélà’mie pɔ́ la ne ńgɔɔn ngie metʉ̀ mé fóo pɔ́ mbwo*Ssé tepòŋ."
"There came then his brethren and his mother, and, standing without, sent unto him, calling him.","Má pà Yěsô pâ mefɛ́ pé leen ńke ńtó, ńtyé ncwò ndá, ńtúmo nyìŋ ngie à gʉa ńtóŋo yé ńná né pɔ́b."
"And the multitude sat about him, and they said unto him, Behold, thy mother and thy brethren without seek for thee.","Alá’ pú ńnéŋe Ssé, ńtÿɔ́’te Yěsô ńnéŋe soŋ, mé gɔɔn mbwo yé ngie: Mé gɔ̌ɔn ngie má ɔ pâ mefɛ́ pú ée pi ńně fa’a ɔ."
"And he answered them, saying,Who is my mother, or my brethren?","Á tsɔ́’ ngie, má wɔ̀ɔn aa wɔ̌, mefɛ́ pɔ́ɔn gwɔ́ pàwɔ̌?"
"And he looked round about on them which sat about him, and said,Behold my mother and my brethren!","Ńgɔɔn pú’u, ésele ńdíe pʉ̀a pie é tÿɔ́’te yé ńnéŋe soŋ, ńgɔɔn ngie: Má wɔ̀ɔn pâ mefɛ́ pɔ́ɔn pɔ̀ɔn pie pɔ́ ńnéŋe lɔɔn."
"For whosoever shall do the will of God, the same is my brother, and my sister, and mother.","Pi zsé ngie nyìŋ lɔɔn ńgÿo mmó gie Ssé ne ńkwoŋo, mbà ngàŋ aa má wɔ̀ɔn, mbà aa fɛ́ wɔ̀ɔn, we mámbàŋa mbɔɔ we manzwě."
"And he taught them many things by parables, and said unto them in his doctrine,","Á la lɔg*sagá nò ńzí’i wɔ́b menò tà é gyɔ́ɔn gyɔ̌ɔn, ńne ńzí’i wɔ́b ńgɔɔn ngie:"
"Hearken; Behold, there went out a sower to sow:","Pi zẅí’te ńjú’, atsɔ̌ nyìŋ lǎ’ ńgʉa ḿma’ mbyè mmó,"
"and it came to pass, as he sowed, some fell by the way side, and the fowls of the air came and devoured it up.","ńtóo mma’á, etsɔ́ memvòm gwe ngʉ̀ŋe mánzsè, meshʉ́ŋ tó ńdagte ḿpfɛ́."
"but when the sun was up, it was scorched; and because it had no root, it withered away.","Nèm gÿo ńtʉ́a mboŋó, ńtuɔ, é júm, á nue menŋàŋ la tè lyɛɛ ssé wɔ́."
"And some fell among thorns, and the thorns grew up, and choked it, and it yielded no fruit.","Metsɔ́ memvòm gwe tsɛ̀ɛ legǐ tepòŋ. Legǐ tepòŋ gÿo ńdu ssé, éfóme mɛ̌, é té zém."
"And he said unto them,He that hath ears to hear, let him hear.","Yěsô cʉ́me ngie: Nyìŋ lɔɔn ńgẅiin metuŋó lélɔg ńjú’u nò, á jú’."
"And he said unto them,Know ye not this parable? and how then will ye know all parables?","Yěsô piŋ ńgɔɔn né pɔ́b ngie: Pi tě ńjú’u yɔɔn*sagá nò wɔ́ pá’ɔɔn, tà piŋ jú’ metsɔ́ pɔ́ lêkɔ́?"
The sower soweth the word.,"Nyìŋ gẅie à pyě mmó, à pye shwóŋè Ssé"
"And these are they which are sown among thorns; such as hear the word,","Mbyè mmó gie e gwě tsɛ̀ɛ megǐ tepòŋ, lɔgɔ ńgwɔ́ pʉ̀a pie é jú’u shwóŋè Ssé,"
"If any man have ears to hear, let him hear.","Nyìŋ lɔɔn ńgẅiin metuŋó lélɔg ńjú’u nò, á jú’."
"For he that hath, to him shall be given: and he that hath not, from him shall be taken even that which he hath.","Nyìŋ gẅie à gẅiin mmó, mé ge gÿo kẅi’i, nyìŋ gẅie à tè gẅiin, mé kẅé méjʉ’ gẅie à zɔɔn ńgẅiin."
"And he said,So is the kingdom of God, as if a man should cast seed into the ground;","Yěsô gíŋe ńgɔɔn ngie:*Lefùɔ Ssé gwá’a mbyè mmó gie nyìŋ ma’á nɔ̀ɔn yé la,"
"For the earth bringeth forth fruit of herself; first the blade, then the ear, after that the full corn in the ear.","Tsetsá’ gílé yé zɔ gÿo mbyè mmó sá’, ńgú’, éshʉ́a metsɔ̀’, ḿmú’te."
"But when the fruit is brought forth, immediately he putteth in the sickle, because the harvest is come.","Metsɔ̀’ gÿo ńtʉ, angàŋa nɔ̀ɔn cʉ́’ ńtúm pɔ́ pʉ̀a nká’ ńdag shúm, mélà’mie afʉ̀’ʉ lélag shúm kǔ’."
"And he said,Whereunto shall we liken the kingdom of God? or with what comparison shall we compare it?","Yěsô gíŋe ńgɔɔn ngie: À lɔɔn ńgwɔ́ pege lɔgɔ kɔ́ ḿbí fʉ̀’ pá’*Lefùɔ Ssé ée pú’u, ńgwɔ́ pege lɔgɔ yɛ̌*sagá nò ńtyɛ’te?"
"And the same day, when the even was come, he saith unto them,Let us pass over unto the other side.","Á gÿo ńgwɔ́ ncwò nzém lyɛ’ó, Yěsô gɔɔn mbwo*ngàŋa kwò yé ngie: Pege túm ntse, ńgʉa nà yetsɔ̌ nzǐŋ."
"And there arose a great storm of wind, and the waves beat into the ship, so that it was now full.","atsɔ̌ máamáa fóm ńnéŋe tà ńzye lécʉ’, ntse ne ḿbʉe ńkúu tsɛ̀ɛ kanú’, tà á cʉ́’ʉ ńgee pé ńdúe,"
"And he said unto them,Why are ye so fearful? how is it that ye have no faith?","Yěsô leen ńké ńgɔɔn mbwo*ngàŋa kwò yé ngie, pi sěen ḿbɔ́gɔ kɔ́, pi fɔ̌ɔn ńnyé pɔ́ tè záb ntʉ́m ná mèŋ kà."
"And they came over unto the other side of the sea, into the country of the Gadarenes.","Yěsô pâ*ngàŋa kwò yé túm ntse tà ńkúu nà yetsɔ́ nzǐŋ, é gwɔ́ ngwòŋ pà Garazania,"
"But when he saw Jesus afar off, he ran and worshipped him,","Á tyé ngʉ̀a shʉ̀shʉ̀a, ńgyá Yěsô pú’u, ńnɔ́ɔnte yé ńtó ńnuŋe mekwò yé,"
"For he said unto him,Come out of the man,thouunclean spirit.","Nyìŋ ŋwɛ́ la gwaa gɔɔn pú’u, á gwɔ́, mbà Yěsô tsẅǐ né*messé tepòŋ ngie pɔ́ fó ná yé ńkẅɛ."
And he besought him much that he would not send them away out of the country.,"ńnyɛte sẅíŋte Yěsô ngie: Tsétsɔ’, tà á jwoŋ messé ŋwɛ́ tà pɔ́ fóo lá’ ayɛ̌ ńgʉa."
Now there was there nigh unto the mountains a great herd of swine feeding.,"Á la gwaa gwɔ́, atsɔ́ nùɔ mekúnɔ́ɔn gwɔ́ jʉ’ó, á ndùm lekwɔ’ɔ́ ńně ńgwá ńkʉ́’ʉ fa’a shúm ḿpfɛ́ɛ."
"And all the devils besought him, saying, Send us into the swine, that we may enter into them.",*Messé tepòŋ sẅíŋte Yěsô ńgɔɔn ngie: Gÿo peg kú pɔ́ nà mekúnɔ́ɔn pɛ̂.
"And they that sawittold them how it befell to him that was possessed with the devil, andalsoconcerning the swine.","Tsɔ́ pʉ̀a gwɔ́ jʉ’ó, mbà pɔ́ ně ńgyá mmó gie á gÿǒ nyìŋ awɛ̌ mbàa mekúnɔ́ɔn. Pɔ́ ne ḿbíte shwóŋó pʉ̀a pie é tǒ nzèm."
And they began to pray him to depart out of their coasts.,"Mé jú’, ńzye lésẅíŋte Yěsô ngie à fó lá’ pɔ́b ńgʉa."
"And when he was come into the ship, he that had been possessed with the devil prayed him that he might be with him.","Yěsô ne ńkúu tsɛ̀ɛ kanú’ pá’ à ge cʉ́’ gʉa yé gʉa, nyìŋ wá gẅie à zeŋé la, sẅíŋte yé ngie à zẅíŋ, pɔ́ ye gʉa."
"AndJesuswent with him; and much people followed him, and thronged him.","Yěsô zẅíŋ, pɔ́ yé cʉ́me mánzsè ńně ńgee, alá’ pú ńgwɔ́ mánzsè tɛ’, ḿbú ne sẅɛ́ɛ Yěsô."
"And a certain woman, which had an issue of blood twelve years,","Atsɔ̌ manzwě gwɔ́ yé nùɔ, ńně ńguɔ, ńgẅiin guɔ máshúɔ, mbà á gegé yé gege ngù’ ntsɔ̀b pʉ́a lê legém."
"when she had heard of Jesus, came in the press behind, and touched his garment.","À la jú’ pá’ mé gɔɔn ngie Yěsô ne ńgÿo pʉ̀a zeŋe, á ná’te fó nzèm ńtó ńkíbe nzsǒ Yěsô,"
"For she said, If I may touch but his clothes, I shall be whole.","ńně ńgɔɔn ntʉ́m yé ngie: N dɔɔn ńkíbe pɔ́ ndà’ nzsǒ Yěsô, mbà n ge zeŋe,"
And straightway the fountain of her blood was dried up; and she felt inherbody that she was healed of that plague.,"ńdeen ńkíbe, aguɔ yé gwóon ńzá’a, á gíŋe ńjú’, mbà à zeŋé."
"And his disciples said unto him, Thou seest the multitude thronging thee, and sayest thou, Who touched me?","*Ngàŋa kwò yé tsɔ́’ ngie: Ɔ̀ gyǎ alá’ pú ne sẅɛ́ɛ gú zẅìŋ wɔɔn, ɔ̀ gíŋe ńzɛ́te ngie à wɔ̌ kibé nzsǒ jù wɔ́ la?"
And he looked round about to see her that had done this thing.,"Yěsô ké sele pɔ́ nnɛ́ ńně ńnáŋte, éfa’a lézsé nyìŋ gẅie à kibé yé."
"And he said unto her,Daughter, thy faith hath made thee whole; go in peace, and be whole of thy plague.","Yěsô gɔɔn né ye ngie: Míŋ wɔ̀ɔn, pá’ ɔ̀ zǎb ntʉ́m ná mèŋ la, ɔ̀ zeŋé, gʉa lê mbʉ́lè, aguɔ jú mǎg."
"As soon as Jesus heard the word that was spoken, he saith unto the ruler of the synagogue,Be not afraid, only believe.","Yěsô jú’ pá’ fʉ̀’ gie à kaa jú’u la, ńgɔɔn né Yayelo ngie: Tè pɔ́g, záb pɔ́ ntʉ́m ná mèŋ."
"And he suffered no man to follow him, save Peter, and James, and John the brother of James.","Yěsô pɔ́ Yayelo ne ńgee, Yěsô tè zẅíŋ ngie tsɔ̌ nyìŋ cʉ́me nzèm pɔ́b wɔ́, ndà’ Piɛ ńgÿo Jâg pɔ́ fɛ́ we Jâŋ."
"And he cometh to the house of the ruler of the synagogue, and seeth the tumult, and them that wept and wailed greatly.","Pɔ́ gʉa tà ńkúu ndá Yayelo, Yěsô gyá mé pú ńgwɔ́ wó ńně ḿbége jʉ’, epʉ̀a ne ńdʉate, petsɔ́ ne ńga’te."
"And when he was come in, he saith unto them,Why make ye this ado, and weep? the damsel is not dead, but sleepeth.","Yěsô kúu ndá ńgɔɔn né pɔ́b ngie: Pi pǔ ḿbége jʉ’, ńdʉa nzẅìŋ wɛ̂ mélà’a kɔ́? Múɔ kaa kwé, à lye lyě."
And he charged them straitly that no man should know it; and commanded that something should be given her to eat.,"Yěsô pú ńtɔ’ɔ wɔ́b ngie pɔ́ pɔ́ɔn légÿo tà tsɔ̌ nyìŋ ndyɛ̀’ɛ zsé mmó gie à gÿǒ, ḿbiŋ ńtsẅi ngie mé náa mmó à jÿó."
"And he went out from thence, and came into his own country; and his disciples follow him.","Yěsô la fóo jʉ’ó, ńgʉa né lá’ pɔ́b, pâ*ngàŋa kwò yé gwɔ́."
"And he marvelled because of their unbelief. And he went round about the villages, teaching.","Yěsô gÿo fó jʉ’ó, ńgʉa ńzye légiŋe tsɛ̀ɛ melá’ shÿó jʉ’ó, ńně ńzí’i pʉ̀a nò Ssé."
"And they went out, and preached that men should repent.",Pɔ́ gwá ńgiŋe jʉ’ ntsèm ńgɔɔn ngie: Á ne ńzɛ́te ngie mânyìŋ ntsèm kúbe mà.
"And they cast out many devils, and anointed with oil many that were sick, and healedthem.","Pɔ́ lɔ́ɔn ńgíŋe ńjwoŋo*messé tepòŋ mie é pue pʉ̀a, ńtse mèvɛ nà meguɔ tà ńgyɔ́ɔn, pɔ́ zeŋe."
"Others said, That it is Elias. And others said, That it is a prophet, or as one of the prophets.","Petsɔ́ pʉ̀a ne ńgɔɔn ngie aa*Elîɛ, petsɔ́ ne ńgɔɔn yɔ́b ngie aa tsɔ̌*ntsẅì nkʉ̀ Ssé pá’ pe fʉ̀’ʉ mvfò."
"But when Herod heardthereof, he said, It is John, whom I beheaded: he is risen from the dead.","Fùɔ*Herôd jú’ mɔɔn menò, ńgɔɔn yé ngie: Aa Jâŋ gẅie n da gÿo mé zá’a twó yé lá, mbà à zǐm."
"For John had said unto Herod, It is not lawful for thee to have thy brother's wife.",Jǎŋ ne ńkaga yé ngie:*Lepʉ̌ té ne ńzẅíŋe ngie ɔ̀ kaa nzwě fɛ́ gù wɔ́.
"Therefore Herodias had a quarrel against him, and would have killed him; but she could not:","Á la fó pú’u, tá*Herôdiad pú ńzá’ lekwɔ̀ɔn sé, ńně fa’a shÿó légÿo mé zẅé yé, ńké tè ne ńgyá wɔ́. À tě ngyá shÿó wɔ́,"
"and brought his head in a charger, and gave it to the damsel: and the damsel gave it to her mother.","ńnéŋe tsɛ̀ɛ káŋ ńdɔg ńtó, ńnáa mbwo múɔ manzwě ŋwɛ́, á kẅé ńgʉa ńnáa mbwo má we."
"And when his disciples heardof it, they came and took up his corpse, and laid it in a tomb.","*Ngàŋa kwò Jâŋ gÿo ńjú’ ngie mé zẅě tá wɔ́b, ńtó ńkaa pfó yé ńdɔg ńgʉa ńtúŋ."
And they departed into a desert place by ship privately.,"Pâ pɔ̌ kúu tsɛ̀ɛ kanú’, ńně ńgee nà jʉ’ gie membʉ̀a té wó wɔ́."
And he commanded them to make all sit down by companies upon the green grass.,Á gɔɔn né pɔ́b ngie: Pi gÿo pʉ̀a néŋte nà megǐ menùɔ menùɔ.
"And they sat down in ranks, by hundreds, and by fifties.","Mé sẅɛ́’ ńnéŋte ssé menùɔ menùɔ, tsɔ́ menkàŋ gwɔ́ pʉ̀a móm ntʉ̀a, metsɔ́ gwɔ́ pʉ̀a nkÿo."
"And they did all eat, and were filled.","Pɔ́b metsèm pfɛ́, ńzẅɛ́."
"And they took up twelve baskets full of the fragments, and of the fishes.","Mé lagte mekèm mbelég mbaa messó mie é vwɔ’ɔ́, é lúe metúŋ ntsɔ̀b pʉ́a nê legém."
And they that did eat of the loaves were about five thousand men.,"Pʉ̀a pie pɔ́ la pfɛ́ mbelég, la gyɔ́ɔn tɛ’, tà ndà’ mbàŋa gwɔ́ mmó ntsá’ tʉ̀a."
"And when he had sent them away, he departed into a mountain to pray.","Yěsô le’e lá’ tà pʉ̀a gwaa gʉa, á kwɔ́’ɔ ndùm tsɔ́ lekwɔ’ɔ́ lésẅíŋte Ssé."
"And when even was come, the ship was in the midst of the sea, and he alone on the land.","Nzěm gÿo ńgwaa síŋ, mbà kanú’ gʉ̌a tà ńgwɔ́ soŋ ntse, Yěsô nyé ńtyé pɔ́ ssé gílé ye,"
"But when they saw him walking upon the sea, they supposed it had been a spirit, and cried out:","pɔ́ gyá pá’ nyìŋ ne ńgiŋe ndùm ntse, ńkwaŋ ngie áa gegÿɛ́ nyìŋ, ńzye léga’te lê tʉ̀."
For they considered notthe miracleof the loaves: for their heart was hardened.,"mélà’mie legyè sɔ́b nyé ḿvɔ́g vɔ́g, ńzɔɔn ńgwɔ́ gwɔ́, mbà pɔ́ kaa liŋe mmó gie Yěsô kɔ’ɔ́ ńjÿɔ́gɔ lá’ ńdɔgɔ ńnyɛɛ wɔ́."
"And when they had passed over, they came into the land of Gennesaret, and drew to the shore.","Pɔ́ túm ntse, tà ńkúu nà nzǐŋ ye Jenezared, ńcʉŋe kanú’, éfó tsɛ̀ɛ wó ńkẅɛ,"
"And when they were come out of the ship, straightway they knew him,","ńkẅɛ tà ńgwaa tyé ssé, mé liŋe Yěsô,"
"Then came together unto him the Pharisees, and certain of the scribes, which came from Jerusalem.","Á gwɔ́ tsɔ́ lyɛ̌’, etsɔ́ pʉ̀a pie é fóo Yerósalem tó ńcú’te lejʉ́ŋ Yěsô, ńgwɔ́ pà*farisay pâ*pàkyàgte lepʉ̌ Mǒsê,"
"And when they saw some of his disciples eat bread with defiled, that is to say, with unwashen, hands, they found fault.","ńgyá*ngàŋa kwò Yěsô ne ńjÿó mmó nê*lɔ̌’ nà mbwó mɔ́b, é mbwó mie pɔ́ kaa tsabte."
But their heart is far from me.,ntʉ́m wɔ́b té ná mèŋ wɔ́.
Teachingfordoctrines the commandments of men.,mbwo pʉ̀a ngie áa nò yɔ́ɔn
"And he said unto them,Full well ye reject the commandment of God, that ye may keep your own tradition.","Pi zsé légwá’*lepʉ̌ Ssé, ńcwoŋo ńkú’te pɔ́ nùŋe lá’ gẅi mboŋó."
And ye suffer him no more to do ought for his father or his mother;,mbà pi ge zẅíŋ ngie à té gíŋe ńgẅiin lékẅéte tá we pɔ́ má we wɔ́.
"making the word of God of none effect through your tradition, which ye have delivered: and many such like things do ye.","Pi zí’i nùŋe lá’ gẅi pú’u, ńdɔgɔ ńgwá’a shwóŋè Ssé. Pi giŋé ńne ńgÿo lìi menò ámɛ̌ tà é gyɔ́ɔn gyɔ̌ɔn."
"And when he had called all the peopleunto him, he said unto them,Hearken unto me every oneof you, and understand:","Yěsô gíŋe ńtóŋo lá’ ńgɔɔn né pɔ́b ngie: Pi metsèm téŋe tuŋó, ńcwoŋo ńjú’u nò gie mèŋ n gee ngɔ̌ɔn."
"If any man have ears to hear, let him hear.","[Nyìŋ lɔɔn ńgẅiin metuŋó lélɔg ńjú’u nò, á jú’]"
"And when he was entered into the house from the people, his disciples asked him concerning the parable.","Yěsô gÿo nyé lá’, ńgʉa tà ńkúu ndá,*ngàŋa kwò yé zɛ́te yé ngie à kyagte nò gie à foo légɔɔn, éshwóŋó wɔ́b."
"And he said,That which cometh out of the man, that defileth the man.","ńgíŋe ńgɔɔn ngie, ammó gie á kẅɛɛ ntʉ́m nyìŋ zɔ̌ ńnéŋe*lɔ̌’ ná ye."
"all these evil things come from within, and defile the man.","Ngwòŋ menò tepòŋ mɔɔn kẅɛɛ pɔ́ tsɛ̀ɛ ntʉ́m nyìŋ mesoŋ, tá ńnéŋe*lɔ̌’ ná ye."
"And she answered and said unto him, Yes, Lord: yet the dogs under the table eat of the children's crumbs.","Manzwě ŋwɛ́ tsɔ́’ ngie: Andè, ɔ̀ gɔɔn shwóŋó nò, tá’ ngwé ké ńdagte mesɔ́ɔn shúm sie pènkʉ́ ne ḿpfɛ́ɛ mmó, é gwete ssé."
"And he said unto her,For this saying go thy way; the devil is gone out of thy daughter.","Yěsô gɔɔn né ye ngie: Mèŋ n jǔ’ ntí gie ɔ̀ lɔ̌g ńtsɔ́’, lo ńgʉa, à cʉa nà shwóŋè jú,*essé tepòŋ fó ná míŋ gù ńkẅɛ."
"And when she was come to her house, she found the devil gone out, and her daughter laid upon the bed.","Á leen ńké ḿbiŋe mbʉ̀a ye, ńgwaa gyá, múɔ pʉ́le ńnuŋe ndùm kǔ mbà*ssé tepòŋ fǒ ná ye ńkẅɛ."
"And he took him aside from the multitude, and put his fingers into his ears, and he spit, and touched his tongue;","Yěsô lɔgɔ yé fó tsɛ̀ɛ nùɔ pʉ̀a ńkẅɛ, ńnéŋ púɔ tepwó pé tsɛ̀ɛ metuŋó mé, ńtsaba tepwó we lê metyé, ńzába nà lʉ́m yé,"
