en,ngiemboon
sword,gwà
flake,kùb
isn’t it?,káa
infertility,kǐŋ
the great unwashed,láʼ
muck up,éfa
tenseness,cʉ̀
travel,lɔ̀
ecstasy,lɔ̀
grown,máa
weather condition,jʉʼ
lug,éfa
proceed,lɔ̀
lineament,lìi
suck,éfa
add,éfu
sp. tree,gẅà
Martin Luther King,fùɔ
plough,ésa
place,jʉʼ
number,ésa
shock,éfa
sp. mouse,lub
choice,lùa
plumage,ffo
animal foot,kwò
maw,gem
lambast,gág
vacillation,léŋ
point,lǎg
penchant,gyě
knead,fàʼ
hole,gem
make,fàʼ
prize,fùʼ
rick,ésa
shout out,gwá
raffia fibre,fǐŋ
distinction,mâg
puff,éfa
mould,fàʼ
propagate,ésa
commode,leŋ
osseous tissue,kẅǐ
louse,fúɔ
cliche,cʉ̀
weave,éfá
swing music,léŋ
tour,lɔ̀
drop,léŋ
BM,lʉŋ
savor,gyě
character,lìi
dividing up,gàb
tone,lùa
braggy,máa
consecutive,mbàʼ
in that respect,jʉʼɛ
pass over,ésẅe
blaze away,ḿbáb
gasconade,éfáŋ
statement,ésáʼ
malarkey,fèfà
deplumate,ésiŋ
light,kwàʼ
dress,ésyé
solicitation,cùbo
celluloid,fòbe
joystick,lekà
podium,kwòŋ
clean house,kwàʼ
stoolpigeon,éshú
wristband,kwáŋ
oestrus,ḿbáb
detach,éfag
suck,ésẅí
go,gʉ̀a
metric grain,mbaŋ
batch,cwóŋ
tomfoolery,gèbe
knee,éfóm
Miss,éfée
genial,lʉ̀a
liquidator,fÿɛ́
in series,mbàʼ
issue,ésyé
unaired,éfóm
maturation,gèʼe
unripe,lyág
extend,gʉ̀a
unfold,ésiŋ
moulting,ésẅɛ
canned termites,lème
Dubyuh,mbàʼ
stretchiness,ésiŋ
shrub,mbàʼ
filthiness,fùbe
German mark,liŋé
report,ésẅe
Bush,mbàʼ
matter,éfʉʼ
subscribe,lʉ̀ʼ
in that location,jʉʼʉ
turning,éfag
tell,éfag
drive back,ḿbaʼ
declension,lepí
careful,ésáŋ
spread over,ésẅe
kick the bucket,gʉ̀a
loose oneself,ésẅe
vulgarism,fùbe
dissipate,ésaŋ
unfastened,ésiɛ
level out,ḿbab
forked,éfag
to cut up,ésiɛ
natural covering,ésẅe
cumulus,cwóŋ
digest,lʉ̀ʼ
maltreat,gẅǐɛ
clod,mâsî
cant,mbâŋ
earnings,ḿbée
exit,gʉ̀a
fuddle,ésẅí
sling,lápà
opinion poll,ésẅi
crop,éfaʼ
Mary Jane,éshú
kind,lʉ̀a
lie down,fèbe
bear,lʉ̀ʼ
misapprehension,fɔ̂d
bunco,ésɔb
make known,ésáʼ
cutting,ésyé
visit someone sick,éfóŋ
give suck,ésẅí
low temperature,fÿág
overleap,éfée
miss,éfée
settle,lepí
become cold,ésẅé
insect bite,ésɔb
prove,ésɔʼ
scissure,ḿbag
branch,éfag
pop off,éfóm
count,éfʉʼ
sound of a pebble falling on hard ground,kwáʼ
betise,gèbe
stretch,ésiŋ
hot up,ḿbáb
chaparral,mbàʼ
press,éfʉʼ
dominate,ésáʼ
raffia mat,mátà
unclouded,kwàʼ
sp. tree,lʉ́a
strip,ésẅɛ
master,ésíɛ
fill up,éffo
touch lightly,éfúa
hotel,gutê
lunch,ḿbág
suffer,éssó
rip,ésiɛ
experience,ésíg
lot,lezǐ
mensurate,éfʉʼ
frigidness,fÿág
hybridise,ḿbáŋ
light up less,ésie
meet,éssó
foreshorten,ésyé
mouse,éshú
investigation,ésẅi
stand up,éfúʼ
solve,éfaʼ
sell separately,ésab
after being denounced,ésẅé
prohibition era,fʉ̀ŋ
tone,lìŋe
shine,lepí
tear,ésiɛ
freestanding,éfag
see,ésíɛ
confirm,lʉ̀ʼ
tiffin,ḿbág
cozen,ḿbab
upraise,ésɔʼ
sp. fish,kága
lunacy,gèbe
span,ḿbáŋ
devolve,lepí
necklace,cʉ̀a
provoke,ésɔʼ
granulate,mbaŋ
juiceless,jùmo
glide path,éfúa
shoot,fòbe
swing,lʉ́ŋ
tone,ésíg
valuate,fʉ̀ʼ
numeration,ésáŋ
collapse,ḿbag
sloth,jwóŋ
advance,éfúa
drinkable,ésẅí
guff,éfom
inhuman,fÿág
mug,liŋé
deflexion,gáte
dry by spreading,ésaŋ
package,kɔ́b
stamp,kwòŋ
rear,éfúʼ
compensate,ésẅe
wreathe,fʉ̌ŋ
transversal,ḿbáŋ
trim down,ésyé
orb,mâsî
tumble,lepí
measuring stick,éfʉʼ
George W. Bush,mbàʼ
cross,liŋé
work,éfag
evaluate,éfʉʼ
covering,ésẅe
scatter,ésaŋ
conk,éfóm
same,mbàa
import,fʉ̀ʼ
trespass,éfʉa
address,ésẅe
measuring rod,éfʉʼ
bike,kwáŋ
lose weight,lòŋo
grease,fòbe
paint,làŋa
dust,ésaŋ
swing over,lʉ́ŋ
mature,ḿbaŋ
access,éfúa
cabbage,éshú
survive,gʉ̀a
draw in,ésiŋ
lave,ésɔg
exacerbate,ésẅi
pledge,ésẅí
canary,éshú
bureau,kʉ̌b
distinguish,éfag
drift,lemù
Deutsche Mark,liŋé
scout,ésɔb
suffer,lʉ̀ʼ
char,ésíŋ
control condition,ésíɛ
sailing,ésye
find,ésíg
heap,cwóŋ
laugh,kwàŋ
prongy,éfag
aerofoil,làŋa
quantity,fʉ̀ʼ
cleanse,kwàʼ
interloper,mbǎʼ
alliance,kʉ̀a
pollard,ésẅi
clog,éfóm
get up,ésɔʼ
back up,lʉ̀ʼ
current of air,fèfà
ferment,éfag
agitation,ḿbág
defalcate,ḿbáŋ
track,ésyé
be bushy,éfoŋ
waste,éfom
crop,ésyé
injure,fʉ̌ŋ
blunt instrument,kùbu
wrap up,ésẅe
bear,ḿbée
pedigree,lefǒ
disunite,ḿbag
mystify,lekà
bill,éfʉʼ
pay off,ḿbée
cross off,liŋé
ascendance,ésíɛ
continue,ésẅe
twist,ésiŋ
make out,ésyé
dig,gǒon
betray,éfiŋ
slip,fɔ̂d
whistling,lemí
throng,cwóŋ
snitcher,éshú
Hera,lɔɔn
letter,kàte
malarky,fèfà
dilute,ésyé
homonym,kẅíʼ
so that,káʼa
stalker,éshú
pulling,ésiŋ
tempestuousness,ḿbág
Saami,mbàa
collection,cùbo
hollow,gǒon
public opinion poll,ésẅi
up high,kwóŋ
raft,cwóŋ
lumber,kúmo
explosion,kʉ̀e
judging,kɔ̂d
coast,ésye
measure out,fʉ̀ʼ
sing,lemí
imbed,legǐ
weave,fèfà
downfall,lepí
capable,ésiɛ
be long,ésag
sport,éfáŋ
creep,éshú
caliber,lìŋe
lift,ésɔʼ
origin,lefǒ
common cold,fÿág
mound,cwóŋ
measured,ésáŋ
meander,fʉ̌ŋ
work on,éfaʼ
gutter,lepí
dispel,ésaŋ
spread,ésaŋ
enumeration,ésáŋ
true up,kwàʼ
calculate,ésáŋ
snip,ésyé
fracture,ḿbag
there,jʉʼɛ
abruptly,leen
thin out,lòŋo
jactitation,éfáŋ
ballock,mâsî
sens,éshú
crown of thorns,ḿbáŋ
look,ésáŋ
break away,éfag
meter,fʉ̀ʼ
librate,éfʉʼ
take clothes off,ésẅɛ
task,ésáʼ
nigrify,ésíŋ
ban,fʉ̀ŋ
infix,ésẅi
pull in,ésiŋ
thread,fʉ̌ŋ
have goosepimples,ésẅé
fasten,ésem
get across,ésẅe
chest of drawers,legù
foolishness,gèbe
overtop,ésáʼ
sporting,kwàʼ
there,jʉʼʉ
anticipate,lèʼe
quotation,ésag
weigh,éfʉʼ
visibility,gwǒŋ
rupture,ésiɛ
befoulment,lème
pot,éshú
necrophilism,lʉ̀m
rip,ésiŋ
insure,ésẅe
decompose,éfom
nock,liŋé
talk nonsense,éfʉa
scribble,éfoŋ
twist,éfag
lavation,ésɔg
nastiness,fòbe
ancient money,kápà
pic,fùbe
flow,lepí
revenue enhancement,ésáʼ
Saint Mark,liŋé
manipulate,ésíɛ
poll parrot,ésẅi
shorten,ésyé
decomposition,éfom
growing,gèʼe
search for a pretext,ḿbáʼ
airless,éfóm
moil,éfúʼ
go,éfaʼ
cinema,fùbe
prank,kwàŋ
gloaming,lepí
quality,lìŋe
criterion,éfʉʼ
empty,gǒon
target,liŋé
deplume,ésiɛ
slim,lòŋo
excision,ésyé
here,lɔɔn
poverty,fÿàg
undecided,ésiɛ
stopping point,éfóm
frigid,fÿág
thwartwise,ḿbáŋ
strip,éfʉa
label,ésáʼ
adhere,lekà
cycle,kwáŋ
neat,kwàʼ
gage,éshú
works,legǐ
hogwash,éfom
washout,ésɔg
fermenting,ḿbág
developing,agáʼ
heading,kɔ̀ʼ
melanise,ésíŋ
trick someone,ḿbáʼ
receptive,ésiɛ
Saturnia pavonia,kásà
foil,ḿbáŋ
George Walker Bush,mbàʼ
coalition,kʉ̀a
fill up,éfóm
bet,ésáŋ
number,ésáŋ
shoot,ésáʼ
whirl,ḿbag
break down,gʉ̀a
trespasser,mbǎʼ
accumulation,cùbo
divagation,gáte
diminish,lepí
ironical,jùbe
vaunt,éfáŋ
disport,ésaŋ
tone,gẅǐɛ
take,fòbe
lineament,lìŋe
documentation,lʉ̀ʼ
manna,mánà
pubic hair,mbàʼ
buy the farm,gʉ̀a
manna from heaven,mánà
cover,ḿbáŋ
knead,éfaʼ
George Herbert Walker Bush,legǐ
rationalize,ésyé
make,éfaʼ
k. disease,lùŋo
raise,ésɔʼ
thorax,kʉ̌b
k. musical instrument,kẅìŋ
cold,fÿág
ascend,éfúʼ
reverse,éfag
arrest,mbaŋ
surface,ésiɛ
vex,lekà
stemma,lefǒ
prowler,éshú
form bubbles,éfuʼ
separate,éfag
ignite,ḿbáb
clamber,éfiŋ
cut down,ésyé
big bucks,cwóŋ
ball,mâsî
blood line,lefǒ
conclude,éfóm
young lady,éfée
fight off,ḿbaʼ
severalize,éfag
rely,mbâŋ
nail down,mbaŋ
stomp,kwòŋ
pass judgment,ésáʼ
sess,éshú
guano bat,kwóŋ
ironic,jùmo
ill-tempered,ḿbáŋ
hint,fèfà
motion picture,fòbe
travel,gʉ̀a
rootage,lefǒ
plump for,lʉ̀ʼ
closemouthed,éfóm
“Gu û”,Gu û
proceed,gʉ̀a
disjoined,éfag
brag,éfáŋ
gravel,lekà
go,éfóm
masquerade party,éshu
spliff,lekà
traverse,ḿbáŋ
smoke,éshú
diversionary attack,gáte
sting,ésɔb
glide,ésye
picture gallery,kɔ̀ʼ
pair,kɔ̌ʼ
track,ḿbáŋ
burgeon forth,ésáʼ
difficulty speaking,lèbe
concealment,ésẅe
upgrade,ésɔʼ
rise,ésɔʼ
prohibitionist,jùbe
ascension,éfúʼ
bash,kwɔb
muffle,éfóm
snub,ḿbaʼ
command,ésíɛ
touchstone,fʉ̀ʼ
covering fire,ésẅe
kick the bucket,éfóm
frigidity,fÿág
tighten,ésem
compendium,cùbo
be lucky,éfuʼ
poke,ésɔb
drive in,ésẅi
offer,ḿbag
exit,éfóm
ascendency,ésíɛ
deviate,ésaŋ
valuate,éfʉʼ
come up,éfúʼ
kill each other,ésɔb
on that point,jʉʼʉ
watch,ésɔb
spile,cwóŋ
farting,fèfà
fellate,ésẅí
acclivity,ésɔʼ
complete,mbaŋ
climb,ésɔʼ
heave,ésɔʼ
ace,ḿbag
golf shot,lʉ́ŋ
employment,éfaʼ
conflict,kúbe
picket,ésɔb
incubate,ésẅe
back,ésẅe
breeze through,mbaŋ
ramify,éfag
dry,jùbe
get up,éfúʼ
come off,éfag
backwash,ésɔg
heighten,éfúʼ
ascertain,ésíɛ
slew,cwóŋ
parentage,lefǒ
appear slightly,ésáʼ
testis,mâsî
beat back,ḿbaʼ
green goddess,éshú
repel,ḿbaʼ
closing curtain,éfóm
overt,ésiɛ
exposed,ésiɛ
finis,éfóm
swing,ésyé
razor blade,lísà
closely,éfóm
pile up to count,ḿbaʼ
consist,fèbe
close up,éfóm
procession,éfúʼ
tactile property,ésíg
bunko game,ésɔb
swinging,lʉ́ŋ
conk out,gʉ̀a
peg,lekà
globe,mâsî
endure,gʉ̀a
trim,ésyé
metre,fʉ̀ʼ
series,mbàʼ
descent,lefǒ
mildew,fòmo
strong cold during times of fog,gʉ́m
k. cultural dance,malí
quantity,éfʉʼ
emphatic perfective counter-expectation today past,kěen
last,gʉ̀a
lead on,ésyé
pose,lekà
hustle,ésɔb
deceive,ḿbab
betray,ésyé
turn over,ésáŋ
dresser,legù
ill-use,gẅǐɛ
crossbreeding,ḿbáŋ
belong,gʉ̀a
maternity clothes,kàba
sentinel,ésɔb
stab,ésɔb
put to work,éfaʼ
reference,ésag
fool,liŋé
come in,ésɔb
error,fɔ̂d
resurrect,éfúʼ
spread out,ésaŋ
necrophilia,lʉ̀m
summon,ésag
value,fʉ̀ʼ
dangle,lʉ́ŋ
absolutely nothing,kěkě
grow,ésɔʼ
actor,fàʼa
dusk,lepí
sop up,ésẅí
cross out,liŋé
cut back,ésyé
launder,ésɔg
wind up,fèfà
African walnut,kásó
massage,ésiŋ
bring up,ésag
assort,éfag
ache,éssó
lift,éfúʼ
poll,ésẅi
carve up,ḿbag
bring up,ésɔʼ
surrender,lepí
hotness,ḿbáb
deletion,ésyé
incidental,kège
fork-like,éfag
Lucille Ball,mâsî
jab,ésɔb
spread,ésiɛ
part,ḿbag
hell,éfʉa
shut,éfóm
catapult,lápà
embrace,ésẅe
shot,ésɔb
cleft,ḿbag
sour,éfaʼ
punctuate,liŋé
pinch,éshú
bifurcate,éfag
measure out,éfʉʼ
nothingness,fèfà
ail,láyè
“Gulu”,Gulû
epilepsy,gwáʼ
clapper,lʉ́m
mount,éfúʼ
drunkenness,ésẅí
lie,fèbe
break,ḿbag
mastery,ésíɛ
slashed,ésyé
semivowel,ésye
art gallery,lemù
golf stroke,lʉ́ŋ
poorness,fÿàg
jam,cwóŋ
sustenance,lʉ̀ʼ
second-hand clothes,cʉ̀ʼ
washables,ésɔg
run short,gʉ̀a
teetotal,jùmo
k. disease,hége
beat,lekà
tight,éfóm
come back,ḿbaʼ
dot,ésaŋ
flex,éfag
cliff,kòon
filthiness,fòbe
coffin,kʉ̌b
shinny,éfiŋ
refund,ḿbaʼ
tax,ésáʼ
drive,ḿbaʼ
unwiseness,gèbe
Trygve Halvden Lie,fèbe
action of something pointed being stuck into a body,kẅîŋ
emphatic perfective counter-expectation distant past,léen
bear out,lʉ̀ʼ
substance,mbab
meter,éfʉʼ
sprinkle,ésaŋ
turn out,ésyé
dilute,lòŋo
to be flat,ḿbab
dirtiness,fòme
suckle,ésẅí
move up,éfúʼ
tell apart,éfag
gallery,lemù
escape,éfée
vulgarism,fòbe
stifle,éfóm
stretch out,ésiŋ
expiration,gʉ̀a
thwart,ḿbáŋ
sign,liŋé
indorse,lʉ̀ʼ
stack,cwóŋ
assembling,cùbo
tag,liŋé
bed crosspiece,mbéŋ
process,éfaʼ
Here,lɔɔn
reliable,kwàʼ
stigma,liŋé
overlook,éfée
distinguish,liŋé
already,kěen
fink,fóon
reenforcement,lʉ̀ʼ
funnel,jʉ́a
patronage,lʉ̀ʼ
play,éfaʼ
crossbreed,ḿbáŋ
reprint,éfag
cut of meat,ésyé
hide,éfiŋ
verandah,lemù
stoolie,éshú
have edema and bloated stomach,éfɔb
install a bamboo ceiling,ésye
drop-off,kòon
veer,ésyé
emasculated,ésyé
rub down,ésiŋ
movie,fòbe
keep,lʉ̀ʼ
stain,liŋé
open,ésiɛ
dose,lɔ̀b
abide,éssó
amount,fʉ̀ʼ
financial support,lʉ̀ʼ
scattering,ésaŋ
summons,ésag
stock,lefǒ
crabbed,ḿbáŋ
sporty,kwàʼ
straight,kwàʼ
blast,mbaŋ
stupefy,lekà
uncontaminating,kwàʼ
large piece of wood,kúmo
swear,mbâŋ
write out,ésyé
free fall,lepí
stretch along,ésiŋ
bring,éfaʼ
potable,ésẅí
stand,éssó
scotch,ḿbáŋ
control,ésíɛ
genuine,kwàʼ
wisecrack,ḿbag
cheeseparing,éfóm
fire,ésɔʼ
moth-eaten,fÿág
assure,ésíɛ
raise,éfúʼ
high temperature,ḿbáb
esplanade of the chief’s compound,gyɛ̌
pectus,legù
put less oil on the food,éfɔb
dirt,fùbe
contain,ésíɛ
bond,lekà
intruder,mbǎʼ
fizz,éfuʼ
piling,cwóŋ
sheer,ésyé
rise up,éfúʼ
prize,kíbà
overdraw,éfʉʼ
influence,éfaʼ
bourgeon,ésáʼ
debate,ésáŋ
come out,làŋa
rosiness,ḿbaŋ
painting,làŋa
betray,ḿbab
indulgence,gèbe
adulterate,ésiŋ
guess,ésáʼ
George Bush,mbàʼ
boom,mbaŋ
bar-breasted mousebird,fʉ̀a
get irritated,ésẅi
stair,gẅǐɛ
tailor,ésyé
patsy,liŋé
pick,kwàʼ
development,gèʼe
Deutschmark,liŋé
super,ḿbag
clit,mbàʼ
peals of laughter,kwâa
moulder,éfom
curve,fèfà
skin,éfiŋ
collar,mbaŋ
wedge,lekà
sneaker,éshú
wet-nurse,ésẅí
wrench,éfag
instant,fʉ̀ʼ
promise,lèʼe
fart,fèfà
plenty,cwóŋ
select,lìŋe
burn,ésɔb
rinse,ésɔg
bank,mbâŋ
act upon,éfaʼ
abide,lʉ̀ʼ
veranda,kɔ̀ʼ
on-key,kwàʼ
control stick,lekà
frontier,fʉ̀ŋ
name,ésag
heart-to-heart,ésiɛ
perish,gʉ̀a
Sami,mbàa
sum,mbab
Vannevar Bush,legǐ
upgrade,éfúʼ
rise,éfúʼ
get going,gʉ̀a
chest of drawers,kʉ̌b
raze,éfʉa
strewing,ésaŋ
pass away,gʉ̀a
lose,éfée
stand,lʉ̀ʼ
skank,fùbe
President George W. Bush,legǐ
loud noise,lepí
taxation,ésáʼ
yoke,kɔ̌ʼ
successive,mbàʼ
tip,fèfà
split,ésiɛ
clean,kwàʼ
sparkle,éfuʼ
spit,lʉ́m
missy,éfée
fold,éfóm
rap,kwɔb
toilet,lepí
big money,cwóŋ
roll,fʉ̌ŋ
crown,ésẅi
goof,éfʉa
manslayer,fÿɛ́
canvass,ésẅi
grade,liŋé
work out,éfaʼ
line of descent,lefǒ
ancestry,lefǒ
trim back,ésyé
buy the farm,éfóm
climb,éfúʼ
bilk,ḿbáŋ
unresolved,ésiɛ
riposte,ḿbaʼ
dissemble,éshu
patronise,lʉ̀ʼ
detonation,kʉ̀e
pith,mbab
approximate,ésáʼ
booze,ésẅí
atomic pile,cwóŋ
support,éssó
present moment,fʉ̀ʼ
watershed,éfag
set about,éfúa
touchstone,éfʉʼ
set,liŋé
stuff with straw,ésẅe
attack,éfúa
approaching,éfúa
mother of twins,mánè
fate,lezǐ
cut,lʉ́ŋ
dig into,ésẅi
banking company,mbâŋ
flush,ḿbaŋ
choke,gʉ̀a
parent,ésɔʼ
of a sudden,leen
break wind,ésso
one who plants out,mbàa
recruit,ésɔʼ
release,gʉ̀a
marker,liŋé
dumbfound,lekà
require,ésáʼ
serial publication,mbàʼ
shoot,ésiɛ
clump,mâsî
flick,fùbe
unfeigned,kwàʼ
joke,kwàŋ
dirtiness,fème
slender,lòŋo
couple,kɔ̌ʼ
juiceless,jùbe
pack,cwóŋ
heating plant,ḿbáb
funding,lʉ̀ʼ
slide,ésye
forebode,lèʼe
forbiddance,fʉ̀ŋ
putrefaction,lʉ̀ʉ
crud,fùbe
interject,ésɔb
close-fitting,éfóm
descent,lepí
dampen,ésɔg
canary-yellow,fóon
block out,éshu
buncombe,éfom
feeling,ésíg
search for,éfaʼ
slash,ésyé
push button,mbàʼ
cut off,ésyé
dry something out,ésaŋ
hike,éfúʼ
Hey,Gìʼi
start,gʉ̀a
turn,ḿbág
take off,éfím
extract,ésiŋ
sound,gʉ̀a
repay several times,ḿbaʼ
gloam,lepí
call forth,ésɔʼ
timbre,lìŋe
metre,éfʉʼ
open up,ésiɛ
judiciary,mbâŋ
swallow,ésẅí
queer,ḿbáŋ
furuncle,éfúʼ
tour,éfag
back,lʉ̀ʼ
discriminate,éfag
casket,kʉ̌b
breast,legù
faithful,éfóm
drift,kɔ̀ʼ
stick around,lekà
undefended,ésiɛ
tick off,liŋé
closing,éfóm
give-up the ghost,gʉ̀a
sneak,éshú
reckon,ésáŋ
descend,lepí
dope,éshú
support,lʉ̀ʼ
luncheon,ḿbág
President Bush,mbàʼ
stale,fÿág
zymosis,ḿbág
value,éfʉʼ
flummox,lekà
sinfulness,éfʉa
from behind,cʉ́ʼ
con,ésɔb
blemish,lɔ̌ʼ
divergence,kúbe
wind up,fʉ̌ŋ
load too much,ésɔʼ
misappropriate,ḿbáŋ
cover version,ésẅe
strip,kwàʼ
salute,ésẅí
pock,liŋé
moderate,ésíɛ
elongate,ésiŋ
come near,éfúa
wind,fèfà
cold-blooded,fÿág
soak up,ésẅí
skunk,éshú
exasperate,ésẅi
saving,lèʼe
live,gʉ̀a
Allium sativum,láyè
spell,éfag
snitch,éshú
crotch hair,mbàʼ
break,gʉ̀a
Saame,mbàa
standard,fʉ̀ʼ
fall down,lepí
sucking,ésẅí
bell ringer,liŋé
belt out,kwɔb
prize,lìŋe
human children,gubé
lop,ésyé
have oedema and bloated stomach,éfɔb
operate,ésíɛ
put in,ésɔb
kick upstairs,ésɔʼ
defect,lɔ̌ʼ
sp. cocoyam,mbaŋ
motion picture,fùbe
hurt,fʉ̌ŋ
dispute,kúbe
lead astray,ésyé
controller,ésíɛ
drop,lʉ́ŋ
blush,ḿbaŋ
scramble,éfiŋ
sting,lekà
become,éfag
obscenity,fùbe
uprise,éfúʼ
smuttiness,fème
appraise,fʉ̀ʼ
covert,ésẅe
soil,fùbe
plumb,kwàʼ
adjudicate,ésáʼ
canary yellow,fóon
be big,éfáŋ
stoolpigeon,fóon
Dubya,mbàʼ
natural language,lʉ́m
command,ésáʼ
stilt,cwóŋ
sp. beetle,fɔ̀b
evolution,agáʼ
scent,fʉ̌ŋ
bite,ésɔb
bush,mbàʼ
delude,ésyé
enter,ésẅi
stigmatise,liŋé
brook,éssó
grated taro,kwǎŋ
measure,fʉ̀ʼ
clog up,éfóm
dip,lepí
pollution,lème
moment,fʉ̀ʼ
exaggerate,éfʉʼ
lift,fèfà
fold one’s hands,ḿbáʼ
open greatly,éfʉa
gas,éfáŋ
blood,lefǒ
Gospel According to Mark,liŋé
hold out,gʉ̀a
food grain,mbaŋ
numerate,ésáŋ
pretermit,éfée
puzzle,lekà
grime,fòbe
cut through,ésẅe
spill,lepí
murderer,fÿɛ́
transgress,éfʉa
elicit,ésɔʼ
non-Christian priest,fálà
crack up,ḿbag
aggravate,ésẅi
ontogenesis,gèʼe
omit,éfée
throttle,éfóm
geld,ésyé
dance step,gẅǐɛ
go down on,ésẅí
bit,éfag
bewilder,lekà
gross out,ḿbaʼ
snuff it,gʉ̀a
develop,ésáʼ
crock up,ḿbag
wrap,fèfà
stir up,ḿbáb
plastic film,fùbe
give out,gʉ̀a
scrabble,éfoŋ
mix up,kwòŋ
pillage,kíbà
perform a miracle,ésɔʼ
originate,éfúʼ
amount,éfʉʼ
dresser,kʉ̌b
dependable,kwàʼ
mucilage,lyɛ̀
on the spur of the moment,leen
roil,éfúʼ
pelt,éfiŋ
stinger,ésyé
incident,kège
show up,làŋa
good sense,ésíg
scrawl,éfoŋ
quantify,fʉ̀ʼ
screening,ésẅe
stretching,ésiŋ
corroborate,lʉ̀ʼ
legal opinion,kɔ̂d
overcompensate,ésẅe
stomach,éssó
stay put,lekà
sputter,éfiŋ
get over,ḿbáŋ
whole tone,gẅǐɛ
operate,éfaʼ
kernel,mbab
mark off,liŋé
prognosticate,lèʼe
divide,éfag
displume,ésiɛ
George H.W. Bush,mbàʼ
misidentify,fɔ̂d
source,lefǒ
dismantle,éfʉa
loss,gʉ̀a
shoot a line,éfáŋ
peck,cwóŋ
set up,ésɔʼ
choking coil,éfóm
run,éfaʼ
mint,cwóŋ
move around,éfag
brook,lʉ̀ʼ
run low,gʉ̀a
nub,mbab
filch,éshú
mensuration,fʉ̀ʼ
bear,éssó
stigmatize,liŋé
split up,ḿbag
break through,ḿbag
tighten up,ésem
nightfall,lepí
brand,liŋé
lie fallow,ésíɛ
plum,kwàʼ
fall,lepí
calabash for wine,kàʼa
split,éfag
adduce,ésag
snag,ésiɛ
move,gʉ̀a
atomic reactor,cwóŋ
assessment,kɔ̂d
folly,gèbe
malversate,ḿbáŋ
cast,fòmo
unclothe,ésẅɛ
unrest,ḿbág
fresh,kwàʼ
evenfall,lepí
forficate,éfag
clay sculpture,fòmo
mastery,ésáʼ
sentiency,ésíg
lean,lòŋo
scarf bandage,lápà
yield,ḿbée
wounding,fʉ̌ŋ
tops,ḿbag
like,mbàa
forge,fòmo
prod,ésɔb
strike,lepí
call,lèʼe
sense,ésíg
sensory faculty,ésíg
form,fòmo
Mark,liŋé
make clean,kwàʼ
churn,éfúʼ
raise,gùmo
hatch,ésẅe
clean and jerk,kwàʼ
snap,ḿbag
savings bank,mbâŋ
boost,éfúʼ
in that respect,jʉʼʉ
sp. squirrel,lʉ̀ŋ
embezzle,ḿbáŋ
hybridisation,ḿbáŋ
lead,fèfà
imbecility,gèbe
passing,gʉ̀a
buy,ésoŋ
locomote,gʉ̀a
bout,éfag
con game,ésɔb
couplet,kɔ̌ʼ
tally,ésáŋ
Same,mbàa
pay,ḿbée
modeling,fòmo
contract,ésyé
stomach,lʉ̀ʼ
stump,kwòŋ
cut into several piles,ésab
suck up,ésẅí
scrub,mbàʼ
canary,fóon
ending,éfóm
get around,lʉ́ŋ
ironic,jùbe
boxful,kɔ́b
gum,lyɛ̀
keep in line,ésíɛ
light,lepí
St. Mark,liŋé
cash in one's chips,gʉ̀a
fall apart,éfag
force back,ḿbaʼ
choke off,éfóm
farting,ésso
pull out,ésaʼ
vacuous,gǒon
pullulate,ésáʼ
fault,fɔ̂d
rot,éfom
garlic,láyè
choice,lìŋe
prole,fàʼa
dirty money,kíbà
acedia,jwóŋ
pale,ésɔb
glob,mâsî
rest,fèbe
box seat,kɔ́b
duad,kɔ̌ʼ
developing,gèʼe
dissever,éfag
do the trick,ḿbáʼ
mark,liŋé
stupidity,gèbe
sally,ḿbag
rent,ésiɛ
pot,cwóŋ
deal,ésẅe
circumstances,lezǐ
motion-picture show,fòbe
steer,fèfà
tolerate,éssó
meat,mbab
traverse,ésẅe
be nasty,ḿbád
movie,fùbe
evaluator,ésáʼ
surface,éfúʼ
rostrum,kwòŋ
nose,fèfà
pang,ésɔb
close tightly,éfóm
wash away,ésɔg
dirty word,fùbe
confederation,kʉ̀a
crook,éfag
track,ésẅe
origination,lefǒ
substantiate,lʉ̀ʼ
snitcher,fóon
commemorate,liŋé
sheet metal,jʉ̂ŋ
arouse,ésɔʼ
furcate,éfag
pectus,kʉ̌b
calculated,ésáŋ
reduce,ésyé
Sin,éfʉa
perish,éfóm
pull out,ésiŋ
great deal,cwóŋ
come,lepí
center,mbab
crabby,ḿbáŋ
citation,ésag
pass away,éfóm
gash,ésyé
dysphasia,lèbe
cut,ésyé
bank building,mbâŋ
quote,ésag
tolerant,lʉ̀a
take in,ésẅí
scrape,liŋé
twist,fèfà
work bench,mbâŋ
crisscross,ḿbáŋ
watchband,kwáŋ
portion,lezǐ
wreak,éfaʼ
net,gaŋá
take apart,éfʉa
black,ésíŋ
program line,ésáʼ
think of doing with determination,ḿbab
lump,mâsî
watchstrap,kwáŋ
be strict,ḿbád
silk-cotton tree,gʉ́m
ripen,ḿbaŋ
doodle,éfoŋ
pull,ésiɛ
fling,ḿbag
cereal,mbaŋ
stride,gẅǐɛ
to feel,ésíg
houseclean,kwàʼ
skinny,éfóm
stain,fùbe
molder,lʉ̀ʉ
salary increase,éfúʼ
bad part of taro,lèŋe
joint,lekà
endure,lʉ̀ʼ
binge,ésiɛ
undefendable,ésiɛ
breaking wind,fèfà
Lapp,mbàa
draw,ésẅí
